"pid","location","totval","bedrooms","bathrooms","halfbaths"
18986,"284 DAVENPORT AV",85000,5,3,0
18987,"282 DAVENPORT AV",56400,3,2,1
18988,"280 DAVENPORT AV",82200,3,2,1
18989,"278 DAVENPORT AV",89400,8,3,0
18990,"276 DAVENPORT AV",88400,5,3,0
18991,"272 DAVENPORT AV",15900,NA,NA,NA
18992,"270 DAVENPORT AV",79400,4,2,1
18993,"268 DAVENPORT AV",77700,4,2,0
18994,"266 DAVENPORT AV",74800,3,1,1
18995,"262 DAVENPORT AV",69300,3,2,0
18996,"260 DAVENPORT AV",94000,6,3,0
18997,"256 DAVENPORT AV",92800,6,3,0
18998,"252 DAVENPORT AV",17100,NA,NA,NA
18999,"250 DAVENPORT AV",29700,4,2,0
19000,"246 DAVENPORT AV",208800,0,0,NA
19001,"242 DAVENPORT AV",92700,6,3,0
19002,"236 DAVENPORT AV",107000,3,2,0
19003,"48 KOSSUTH ST",17000,NA,NA,NA
19004,"44 KOSSUTH ST",158800,9,3,0
19005,"36 KOSSUTH ST",132600,6,3,0
19006,"11 ANN ST",17000,NA,NA,NA
19007,"17 ANN ST",104300,4,2,0
19008,"21 ANN ST",15300,NA,NA,NA
19009,"23 ANN ST",15900,NA,NA,NA
19010,"25 ANN ST",112600,7,3,0
19011,"29 ANN ST",15300,NA,NA,NA
19012,"27 ANN ST",900,NA,NA,NA
19013,"31 ANN ST",16000,NA,NA,NA
19014,"35 ANN ST",16000,NA,NA,NA
19015,"ANN ST",900,NA,NA,NA
19016,"37 ANN ST",87300,5,3,0
19017,"39 ANN ST",900,NA,NA,NA
19018,"ANN ST",900,NA,NA,NA
19019,"41 ANN ST",88100,6,2,0
19020,"43 ANN ST",107500,6,3,0
19021,"51 ANN ST",91500,5,2,0
19022,"53 ANN ST",96200,6,3,0
19023,"57 ANN ST",93900,6,3,0
19024,"63 ANN ST",14800,NA,NA,NA
19025,"215 WEST ST",14800,NA,NA,NA
19026,"WEST ST",1900,NA,NA,NA
19027,"219 WEST ST",600,NA,NA,NA
19028,"224 DAVENPORT AV",164500,0,0,NA
19029,"220 DAVENPORT AV",101200,5,3,0
19030,"218 DAVENPORT AV",347600,0,0,NA
19031,"216 DAVENPORT AV",321800,0,0,NA
19032,"206 DAVENPORT AV",216719,0,0,NA
19033,"202 DAVENPORT AV",14200,NA,NA,NA
19034,NA,NA,NA,NA,NA
19035,NA,NA,NA,NA,NA
19036,NA,NA,NA,NA,NA
19037,NA,NA,NA,NA,NA
19038,NA,NA,NA,NA,NA
19039,NA,NA,NA,NA,NA
19040,NA,NA,NA,NA,NA
19041,NA,NA,NA,NA,NA
19042,NA,NA,NA,NA,NA
19043,NA,NA,NA,NA,NA
19044,NA,NA,NA,NA,NA
19045,NA,NA,NA,NA,NA
19046,NA,NA,NA,NA,NA
19047,NA,NA,NA,NA,NA
19048,NA,NA,NA,NA,NA
19049,NA,NA,NA,NA,NA
19050,"649 CONGRESS AV",116400,6,2,0
19051,"5 KOSSUTH ST",111500,6,4,0
19052,"9 KOSSUTH ST",108500,6,2,0
19053,"15 KOSSUTH ST",126000,6,2,0
19054,"21 KOSSUTH ST",93600,6,2,0
19055,"25 KOSSUTH ST",44300,0,0,NA
19056,"27 KOSSUTH ST",35900,6,3,0
19057,"29 KOSSUTH ST",115200,6,3,0
19058,"33 KOSSUTH ST",141600,4,3,NA
19059,"39 KOSSUTH ST",16700,NA,NA,NA
19060,"45 KOSSUTH ST",94200,6,3,0
19061,"49 KOSSUTH ST",74500,6,3,0
19062,"198 DAVENPORT AV",200400,0,0,NA
19063,"196 DAVENPORT AV",93900,4,2,0
19064,"192 DAVENPORT AV",107700,6,2,0
19065,"180 DAVENPORT AV",102600,6,2,0
19066,"38 ASYLUM ST",105800,6,2,0
19067,"34 ASYLUM ST",162300,7,3,0
19068,NA,NA,NA,NA,NA
19069,NA,NA,NA,NA,NA
19070,NA,NA,NA,NA,NA
19071,NA,NA,NA,NA,NA
19072,NA,NA,NA,NA,NA
19073,NA,NA,NA,NA,NA
19074,NA,NA,NA,NA,NA
19075,NA,NA,NA,NA,NA
19076,NA,NA,NA,NA,NA
19077,NA,NA,NA,NA,NA
19078,"587 CONGRESS AV",12515800,0,0,NA
19079,NA,NA,NA,NA,NA
19080,NA,NA,NA,NA,NA
19081,NA,NA,NA,NA,NA
19082,NA,NA,NA,NA,NA
19083,NA,NA,NA,NA,NA
19084,NA,NA,NA,NA,NA
19085,NA,NA,NA,NA,NA
19086,NA,NA,NA,NA,NA
19087,NA,NA,NA,NA,NA
19088,NA,NA,NA,NA,NA
19089,"698 CONGRESS AV",69400,3,1,1
19090,"702 CONGRESS AV",69400,3,1,1
19091,"706 CONGRESS AV",69400,3,1,1
19092,"710 CONGRESS AV",69400,3,1,1
19093,"712 CONGRESS AV",89100,3,1,1
19094,"718 CONGRESS AV",69400,3,1,1
19095,"724 CONGRESS AV",69400,3,1,1
19096,"730 CONGRESS AV",69400,3,1,1
19097,"70 WHITE ST",128800,3,2,0
19098,NA,NA,NA,NA,NA
19099,NA,NA,NA,NA,NA
19100,"58 WHITE ST",114000,6,3,0
19101,"56 WHITE ST",39500,7,2,0
19102,"52 WHITE ST",700,NA,NA,NA
19103,"50 WHITE ST",81400,6,3,0
19104,"48 WHITE ST",96100,6,3,0
19105,"WHITE ST",900,NA,NA,NA
19106,"34 WHITE ST",342100,0,0,NA
19107,"30 WHITE ST",534900,0,0,NA
19108,"20 WHITE ST",23600,NA,NA,NA
19109,"395 COLUMBUS AV",93900,NA,NA,NA
19110,"5 REDFIELD ST",98400,4,1,1
19111,"REDFIELD ST",18300,NA,NA,NA
19112,"11 REDFIELD ST",61200,5,3,0
19113,"13 REDFIELD ST",65500,5,2,0
19114,"15 REDFIELD ST",65900,4,2,0
19115,"17 REDFIELD ST",72900,4,2,0
19116,"19 REDFIELD ST",70900,3,1,0
19117,"23 REDFIELD ST",92700,3,1,1
19118,"27 REDFIELD ST",98700,3,1,1
19119,"33 REDFIELD ST",96600,3,1,1
19120,"37 REDFIELD ST",158900,7,4,0
19121,"41 REDFIELD ST",102400,4,2,0
19122,"43 REDFIELD ST",13000,NA,NA,NA
19123,"REDFIELD ST",14800,NA,NA,NA
19124,"47 REDFIELD ST",85300,5,2,0
19125,"51 REDFIELD ST",87500,6,2,0
19126,"55 REDFIELD ST",83200,6,2,0
19127,"REDFIELD ST",14800,NA,NA,NA
19128,"59 REDFIELD ST",98000,3,1,1
19129,"658 CONGRESS AV",106200,6,2,0
19130,"84 ARCH ST",97100,8,4,0
19131,"92 ARCH ST",98500,6,2,0
19132,"80 ARCH ST",81600,3,1,1
19133,"82 ARCH ST",81000,3,1,1
19134,"76 ARCH ST",124300,6,3,0
19135,"ARCH ST",1300,NA,NA,NA
19136,"68 ARCH ST",81000,3,1,1
19137,"70 ARCH ST",80500,3,1,1
19138,"72 ARCH ST",81000,3,1,1
19139,"66 ARCH ST",17700,NA,NA,NA
19140,"62 ARCH ST",99000,6,3,0
19141,"50 ARCH ST",68600,3,1,1
19142,"52 ARCH ST",67400,3,1,1
19143,"54 ARCH ST",67400,3,1,1
19144,"56 ARCH ST",72500,3,1,1
19145,"46 ARCH ST",16100,NA,NA,NA
19146,"44 ARCH ST",96100,3,1,1
19147,"40 ARCH ST",16000,NA,NA,NA
19148,"38 ARCH ST",91700,4,3,0
19149,"34 ARCH ST",16000,NA,NA,NA
19150,"28 ARCH ST",102600,3,2,1
19151,"24 ARCH ST",82100,7,3,0
19152,"20 ARCH ST",100500,4,2,0
19153,"12 ARCH ST",133500,8,3,0
19154,"10 ARCH ST",16000,NA,NA,NA
19155,"8 ARCH ST",95900,8,3,0
19156,"6 ARCH ST",94900,8,3,0
19157,"2 ARCH ST",16000,NA,NA,NA
19158,"373 COLUMBUS AV",87600,0,0,NA
19159,"379 COLUMBUS AV",23100,NA,NA,NA
19160,"393 COLUMBUS AV",162800,NA,NA,NA
19161,"9 WHITE ST",90400,4,2,0
19162,"11 WHITE ST",109000,6,3,0
19163,"WHITE ST",900,NA,NA,NA
19164,"13 WHITE ST",900,NA,NA,NA
19165,"17 WHITE ST",15900,NA,NA,NA
19166,"21 WHITE ST",94300,6,3,0
19167,"25 WHITE ST",126900,3,2,1
19168,"27 WHITE ST",82700,4,2,0
19169,"29 WHITE ST",119100,6,3,0
19170,"37 WHITE ST",127000,0,0,NA
19171,"43 WHITE ST",15900,NA,NA,NA
19172,"45 WHITE ST",112800,9,3,0
19173,"47 WHITE ST",35800,4,2,0
19174,"49 WHITE ST",79000,3,1,1
19175,"53 WHITE ST",15300,NA,NA,NA
19176,"57 WHITE ST",16200,NA,NA,NA
19177,"67 WHITE ST",15900,NA,NA,NA
19178,"69 WHITE ST",900,NA,NA,NA
19179,"WHITE ST",900,NA,NA,NA
19180,"71 WHITE ST",52600,3,1,1
19181,"73 WHITE ST",98300,4,1,0
19182,"75 WHITE ST",1300,NA,NA,NA
19183,"672 CONGRESS AV",870600,21,11,NA
19184,"596 CONGRESS AV",16900,NA,NA,NA
19185,"88 HALLOCK ST",298700,0,0,NA
19186,"86 HALLOCK ST",89500,1,1,1
19187,"84 HALLOCK ST",109300,4,1,1
19188,"82 HALLOCK ST",16200,NA,NA,NA
19189,"80 HALLOCK ST",102700,4,2,0
19190,"78 HALLOCK ST",14900,NA,NA,NA
19191,"72 HALLOCK ST",96700,4,2,0
19192,"70 HALLOCK ST",93700,6,2,1
19193,"68 HALLOCK ST",76300,2,1,0
19194,"64 HALLOCK ST",111400,6,2,0
19195,"58 HALLOCK ST",97800,6,3,0
19196,"56 HALLOCK ST",131600,9,3,0
19197,"52 HALLOCK ST",80600,4,2,0
19198,"40 HALLOCK ST",111200,6,2,0
19199,"46 HALLOCK ST",106400,6,2,0
19200,"38 HALLOCK ST",94900,4,1,0
19201,"36 HALLOCK ST",86600,4,2,0
19202,"34 HALLOCK ST",80000,4,2,0
19203,"32 HALLOCK ST",84600,4,2,0
19204,"22 HALLOCK ST",145700,9,4,0
19205,"14 HALLOCK ST",80100,4,2,0
19206,NA,NA,NA,NA,NA
19207,NA,NA,NA,NA,NA
19208,NA,NA,NA,NA,NA
19209,NA,NA,NA,NA,NA
19210,NA,NA,NA,NA,NA
19211,NA,NA,NA,NA,NA
19212,NA,NA,NA,NA,NA
19213,NA,NA,NA,NA,NA
19214,NA,NA,NA,NA,NA
19215,"10 HALLOCK ST",104300,3,1,0
19216,"HALLOCK ST",1100,NA,NA,NA
19217,"3 ARCH ST",546300,0,0,NA
19218,"5 ARCH ST",119600,7,2,0
19219,"7 ARCH ST",104800,8,3,0
19220,"11 ARCH ST",96300,4,2,0
19221,"19 ARCH ST",900,NA,NA,NA
19222,"19 ARCH ST",82100,3,1,1
19223,"21 ARCH ST",81000,3,1,1
19224,"23 ARCH ST",81000,3,1,1
19225,"25 ARCH ST",81700,3,1,1
19226,"ARCH ST",16000,NA,NA,NA
19227,"27 ARCH ST",600,NA,NA,NA
19228,"33 ARCH ST",105000,6,3,0
19229,"35 ARCH ST",16200,NA,NA,NA
19230,"39 ARCH ST",83100,4,2,0
19231,"43 ARCH ST",16000,NA,NA,NA
19232,"45 ARCH ST",16400,NA,NA,NA
19233,"49 ARCH ST",16000,NA,NA,NA
19234,"61 ARCH ST",52200,4,1,0
19235,"63 ARCH ST",900,NA,NA,NA
19236,"63 ARCH ST",82600,3,1,1
19237,"65 ARCH ST",81600,3,1,1
19238,"67 ARCH ST",82100,3,1,1
19239,"ARCH ST",700,NA,NA,NA
19240,"69 ARCH ST",1500,NA,NA,NA
19241,"71 ARCH ST",67500,3,1,0
19242,"71 ARCH ST",1500,NA,NA,NA
19243,"77 ARCH ST",64500,2,2,0
19244,"79 ARCH ST",84200,6,2,0
19245,"83 ARCH ST",15300,NA,NA,NA
19246,"85 ARCH ST",16000,NA,NA,NA
19247,"630 CONGRESS AV",195300,0,0,NA
19248,"620 CONGRESS AV",289200,0,0,NA
19249,"600 CONGRESS AV",20200,NA,NA,NA
19250,"546 CONGRESS AV",376600,0,0,NA
19251,"88 DAGGETT ST",97700,6,3,0
19252,"84 DAGGETT ST",72200,3,1,0
19253,"80 DAGGETT ST",16000,NA,NA,NA
19254,"78 DAGGETT ST",76300,4,2,0
19255,"74 DAGGETT ST",93100,6,2,0
19256,"72 DAGGETT ST",62800,1,2,0
19257,"68 DAGGETT ST",91900,3,1,0
19258,"66 DAGGETT ST",76100,4,2,0
19259,NA,NA,NA,NA,NA
19260,"64 DAGGETT ST",66700,3,2,0
19261,"58 DAGGETT ST",113100,4,2,0
19262,NA,NA,NA,NA,NA
19263,"52 DAGGETT ST",77000,2,1,0
19264,"50 DAGGETT ST",15900,NA,NA,NA
19265,"48 DAGGETT ST",82200,3,1,0
19266,"44 DAGGETT ST",54900,2,1,0
19267,"42 DAGGETT ST",84000,6,3,0
19268,"38 DAGGETT ST",83600,5,3,0
19269,"34 DAGGETT ST",79800,4,2,0
19270,"32 DAGGETT ST",68000,6,2,0
19271,"28 DAGGETT ST",42400,4,1,NA
19272,"26 DAGGETT ST",85500,6,2,0
19273,"22 DAGGETT ST",102400,7,3,0
19274,"20 DAGGETT ST",104900,6,4,0
19275,"16 DAGGETT ST",70400,4,2,0
19276,"12 DAGGETT ST",91600,4,2,0
19277,"10 DAGGETT ST",83700,6,2,0
19278,"DAGGETT ST",1300,NA,NA,NA
19279,"369 WASHINGTON AV",326300,0,0,NA
19280,"13 HALLOCK ST",116600,8,2,1
19281,"15 HALLOCK ST",87600,6,2,0
19282,"21 HALLOCK ST",118100,3,2,1
19283,"23 HALLOCK ST",202300,9,6,0
19284,"25 HALLOCK ST",135700,6,4,0
19285,"29 HALLOCK ST",116400,6,2,0
19286,"33 HALLOCK ST",115400,6,3,0
19287,"35 HALLOCK ST",21200,NA,NA,NA
19288,"37 HALLOCK ST",16000,NA,NA,NA
19289,"39 HALLOCK ST",112300,8,3,0
19290,"43 HALLOCK ST",117100,6,2,0
19291,"49 HALLOCK ST",108300,6,2,0
19292,"55 HALLOCK ST",97200,6,2,0
19293,"57 HALLOCK ST",89200,3,2,0
19294,"61 HALLOCK ST",98600,5,2,0
19295,"63 HALLOCK ST #A",82000,3,1,1
19296,"63 HALLOCK ST #B",82000,3,1,1
19297,"71 HALLOCK ST",116200,3,1,1
19298,NA,NA,NA,NA,NA
19299,"75 HALLOCK ST",117700,3,1,1
19300,"79 HALLOCK ST",112200,6,3,1
19301,"81 HALLOCK ST",16000,NA,NA,NA
19302,"83 HALLOCK ST",418100,0,0,NA
19303,"584 CONGRESS AV",206600,0,0,NA
19304,"592 CONGRESS AV",145100,0,0,NA
19305,"574 CONGRESS AV",77000,3,3,1
19306,"570 CONGRESS AV",69800,4,2,0
19307,"560 CONGRESS AV",250700,0,0,NA
19308,"554 CONGRESS AV",174700,0,0,NA
19309,"20 KING PL",172500,4,3,NA
19310,"16 KING PL",144400,4,3,NA
19311,"12 KING PL",155900,4,3,NA
19312,"633 WASHINGTON AV",60200,4,2,0
19313,"637 WASHINGTON AV",76700,6,2,0
19314,"639 WASHINGTON AV",67200,4,1,1
19315,"643 WASHINGTON AV",52500,2,1,0
19316,"645 WASHINGTON AV",87000,4,2,0
19317,"649 WASHINGTON AV",23600,4,2,0
19318,"653 WASHINGTON AV",81400,4,2,0
19319,"655 WASHINGTON AV",47000,2,1,0
19320,"659 WASHINGTON AV",148400,0,0,NA
19321,"11 CLOVER PL",106000,6,3,0
19322,"64 TRUMAN ST",16600,NA,NA,NA
19323,"60 TRUMAN ST",16400,NA,NA,NA
19324,"58 TRUMAN ST",102800,5,3,0
19325,"52 TRUMAN ST",116800,9,3,0
19326,"48 TRUMAN ST",104300,6,3,0
19327,"606 WASHINGTON AV",16600,NA,NA,NA
19328,"114 HURLBURT ST",136900,8,4,NA
19329,"110 HURLBURT ST",15800,NA,NA,NA
19330,"203 SPRING ST",92600,4,2,0
19331,"205 SPRING ST",105300,8,3,0
19332,"207 SPRING ST",87500,4,2,0
19333,"209 SPRING ST",131800,6,3,0
19334,"211 SPRING ST",102700,6,2,0
19335,"215 SPRING ST",113300,9,3,0
19336,"219 SPRING ST",123400,6,2,0
19337,"225 SPRING ST",322600,0,0,NA
19338,"656 WASHINGTON AV",17800,NA,NA,NA
19339,NA,NA,NA,NA,NA
19340,"640 WASHINGTON AV",129300,3,2,0
19341,"634 WASHINGTON AV",15900,NA,NA,NA
19342,"630 WASHINGTON AV",15900,NA,NA,NA
19343,"626 WASHINGTON AV",101600,6,3,0
19344,"624 WASHINGTON AV",15900,NA,NA,NA
19345,"620 WASHINGTON AV",95000,5,2,0
19346,"614 WASHINGTON AV",99300,8,3,0
19347,"266 PUTNAM ST",686700,0,0,NA
19348,"120 BUTTON ST",16000,NA,NA,NA
19349,"116 BUTTON ST",115500,6,3,0
19350,"114 BUTTON ST",24600,NA,NA,NA
19351,"191 SPRING ST",120800,6,3,0
19352,"193 SPRING ST",100500,3,1,1
19353,"195 SPRING ST",95700,3,1,0
19354,"197 SPRING ST",125000,6,3,0
19355,"201 SPRING ST",118800,9,4,0
19356,"109 HURLBURT ST",104400,6,3,0
19357,"113 HURLBURT ST",116200,6,3,0
19358,"119 HURLBURT ST",17000,NA,NA,NA
19359,"127 HURLBURT ST",6700,NA,NA,NA
19360,"284 PUTNAM ST",338600,0,0,NA
19361,"520 WASHINGTON AV",1002500,0,0,NA
19362,"139 BUTTON ST",19700,NA,NA,NA
19363,"24 WEST ST",108700,6,3,0
19364,NA,NA,NA,NA,NA
19365,"12 WEST ST",429400,0,0,NA
19366,"10 WEST ST",108100,6,4,0
19367,NA,NA,NA,NA,NA
19368,"607 WASHINGTON AV",259000,0,0,NA
19369,"613 WASHINGTON AV",84700,4,2,0
19370,"615 WASHINGTON AV",99100,8,2,2
19371,"623 WASHINGTON AV",88100,4,2,0
19372,"627 WASHINGTON AV",16000,NA,NA,NA
19373,"3 KING PL",85800,4,2,0
19374,"32 TRUMAN ST",67500,6,3,0
19375,"28 TRUMAN ST",105000,9,3,0
19376,"24 TRUMAN ST",119100,8,4,0
19377,"18 TRUMAN ST",98400,6,2,0
19378,"16 TRUMAN ST",73500,4,2,0
19379,"1 FRANK ST",103700,3,1,1
19380,"5 FRANK ST",108400,3,1,1
19381,"9 FRANK ST",113600,3,1,1
19382,"15 FRANK ST",86600,4,2,1
19383,"FRANK ST",900,NA,NA,NA
19384,"19 FRANK ST",1500,NA,NA,NA
19385,"FRANK ST",500,NA,NA,NA
19386,"25 FRANK ST",64600,3,2,0
19387,"FRANK ST",500,NA,NA,NA
19388,"27 FRANK ST",74500,2,1,1
19389,"FRANK ST",1600,NA,NA,NA
19390,"29 FRANK ST",80300,2,1,0
19391,"31 FRANK ST",66600,3,1,0
19392,"35 FRANK ST",89700,4,3,0
19393,"39 FRANK ST",115000,6,2,0
19394,"43 FRANK ST",83100,4,2,0
19395,"45 FRANK ST",86400,6,3,0
19396,"47 FRANK ST",101300,4,2,0
19397,"49 FRANK ST",109700,4,3,0
19398,"51 FRANK ST",60000,4,2,0
19399,"53 FRANK ST",101400,4,2,0
19400,"55 FRANK ST",166300,0,0,NA
19401,"77 WEST ST",102500,6,2,0
19402,"83 WEST ST",101700,6,2,0
19403,"95 WEST ST",19200,NA,NA,NA
19404,"97 WEST ST",30800,NA,NA,NA
19405,"99 WEST ST",4600,NA,NA,NA
19406,"101 WEST ST",4600,NA,NA,NA
19407,"103 WEST ST",1300,NA,NA,NA
19408,"400 COLUMBUS AV",4427050,0,0,NA
19409,"44 FRANK ST",108300,6,2,1
19410,"36 LINES ST",100700,6,3,0
19411,"34 LINES ST",16200,NA,NA,NA
19412,"32 LINES ST",16400,NA,NA,NA
19413,"30 LINES ST",88300,5,3,0
19414,"22 LINES ST",110100,8,3,0
19415,"20 LINES ST",113100,7,3,0
19416,"18 LINES ST",98000,5,3,0
19417,"12 LINES ST",16400,NA,NA,NA
19418,"8 LINES ST",95400,8,3,0
19419,"6 LINES ST",92200,6,3,0
19420,"569 WASHINGTON AV",66000,4,2,0
19421,"589 WASHINGTON AV",110000,6,3,0
19422,"599 WASHINGTON AV",195500,0,0,NA
19423,"21 WEST ST",104400,6,3,0
19424,"23 WEST ST",15900,NA,NA,NA
19425,"25 WEST ST",108200,6,3,0
19426,"35 WEST ST",75900,3,3,0
19427,"37 WEST ST",60800,3,1,0
19428,"43 WEST ST",102100,8,3,0
19429,"47 WEST ST",86700,6,3,0
19430,"60 FRANK ST",82000,6,3,0
19431,"56 FRANK ST",117500,6,3,0
19432,"54 FRANK ST",90300,4,2,0
19433,"52 FRANK ST",16200,NA,NA,NA
19434,"48 FRANK ST",105800,4,3,0
19435,"46 FRANK ST",129000,7,3,0
19436,"10 FRANK ST",315800,9,6,0
19437,"441 WASHINGTON AV",794100,0,0,NA
19438,"517 WASHINGTON AV",16900,NA,NA,NA
19439,"527 WASHINGTON AV",17400,NA,NA,NA
19440,"13 LINES ST",132700,8,4,0
19441,"19 LINES ST",97900,3,1,0
19442,"27 LINES ST",125200,9,3,0
19443,"31 LINES ST",109400,6,3,0
19444,"35 LINES ST",106400,6,3,0
19445,"37 LINES ST",124100,8,3,0
19446,"39 LINES ST",1500,NA,NA,NA
19447,"41 LINES ST",1500,NA,NA,NA
19448,"43 LINES ST",83500,3,1,0
19449,"45 LINES ST",99100,6,2,0
19450,"51 LINES ST",76600,4,2,0
19451,"30 FRANK ST",69000,4,2,0
19452,"28 FRANK ST",83100,4,2,0
19453,"24 FRANK ST",16400,NA,NA,NA
19454,"22 FRANK ST",102800,8,3,0
19455,"54 WEST ST",37400,6,2,1
19456,"50 WEST ST",44000,2,1,0
19457,"44 WEST ST",70900,4,2,0
19458,"40 WEST ST",89000,3,1,0
19459,"38 WEST ST",16000,NA,NA,NA
19460,"34 WEST ST",27000,6,3,0
19461,"11 TRUMAN ST",124500,9,3,0
19462,"15 TRUMAN ST",126900,9,3,0
19463,"19 TRUMAN ST",328500,8,3,NA
19464,"25 TRUMAN ST",110300,6,3,0
19465,NA,NA,NA,NA,NA
19466,"29 TRUMAN ST",111300,8,3,0
19467,"33 TRUMAN ST",126400,9,3,0
19468,"37 TRUMAN ST",113700,6,3,0
19469,"41 TRUMAN ST",102500,5,3,0
19470,"45 TRUMAN ST",105700,5,3,0
19471,"47 TRUMAN ST",128100,6,4,0
19472,NA,NA,NA,NA,NA
19473,NA,NA,NA,NA,NA
19474,"57 TRUMAN ST",161500,9,3,1
19475,"61 TRUMAN ST",112000,6,3,0
19476,"65 TRUMAN ST",185300,13,5,0
19477,"138 FRANK ST",52800,2,1,0
19478,"136 FRANK ST",82900,3,1,1
19479,"130 FRANK ST",86700,4,2,0
19480,"124 FRANK ST",104100,9,3,0
19481,"122 FRANK ST",74100,5,2,0
19482,"116 FRANK ST",99600,6,3,0
19483,"112 FRANK ST",422200,NA,3,NA
19484,"106 FRANK ST",86600,6,2,0
19485,"FRANK ST",16000,NA,NA,NA
19486,"96 FRANK ST",105900,4,3,0
19487,"94 FRANK ST",86500,5,3,0
19488,"86 FRANK ST",72000,4,1,0
19489,"84 FRANK ST",125200,5,2,0
19490,"80 WEST ST",128000,6,2,3
19491,NA,NA,NA,NA,NA
19492,"70 WEST ST",413400,0,0,NA
19493,"68 WEST ST",16700,NA,NA,NA
19494,"66 WEST ST",43000,4,2,0
19495,"69 FRANK ST",84100,6,3,0
19496,"73 FRANK ST",87200,6,3,0
19497,"77 FRANK ST",124800,4,2,1
19498,"79 FRANK ST",79100,4,1,0
19499,"83 FRANK ST",16600,NA,NA,NA
19500,"85 FRANK ST",78800,4,2,0
19501,"87 FRANK ST",102100,5,2,0
19502,"89 FRANK ST",91100,6,3,0
19503,"93 FRANK ST",97900,6,3,0
19504,"95 FRANK ST",95000,6,3,0
19505,"109 FRANK ST",803600,0,0,NA
19506,"54 ADELINE ST",16600,NA,NA,NA
19507,"52 ADELINE ST",115800,6,2,0
19508,"42 ADELINE ST",76900,3,1,0
19509,"40 ADELINE ST",51400,3,1,1
19510,"36 ADELINE ST",79300,3,1,1
19511,"32 ADELINE ST",121500,6,3,0
19512,"28 ADELINE ST",16200,NA,NA,NA
19513,"24 ADELINE ST",16200,NA,NA,NA
19514,"22 ADELINE ST",67000,3,1,0
19515,"20 ADELINE ST",66400,2,1,0
19516,"16 ADELINE ST",54100,4,2,0
19517,"14 ADELINE ST",65800,3,1,0
19518,"2 THORN ST",671000,0,0,NA
19519,"86 WEST ST",16100,NA,NA,NA
19520,"9 ADELINE ST",112700,5,3,0
19521,"17 ADELINE ST",50300,2,2,0
19522,"19 ADELINE ST",87800,3,1,0
19523,"27 ADELINE ST",74800,2,2,0
19524,"31 ADELINE ST",96500,3,1,0
19525,"33 ADELINE ST",68800,2,1,0
19526,NA,NA,NA,NA,NA
19527,"41 ADELINE ST",39200,2,1,0
19528,"43 ADELINE ST",48800,3,1,0
19529,"45 ADELINE ST",79200,3,1,0
19530,"45 EDDY ST",162100,0,0,NA
19531,"49 EDDY ST",16700,NA,NA,NA
19532,"EDDY ST",16600,NA,NA,NA
19533,"58 THORN ST",81800,4,2,0
19534,"54 THORN ST",72100,3,1,0
19535,"50 THORN ST",53600,2,1,0
19536,"48 THORN ST",48100,3,1,0
19537,"44 THORN ST",55700,4,2,0
19538,"467 COLUMBUS AV",172600,6,6,0
19539,"136 WEST ST",900,NA,NA,NA
19540,"469 COLUMBUS AV",74800,4,2,0
19541,NA,NA,NA,NA,NA
19542,"473 COLUMBUS AV",17000,NA,NA,NA
19543,"475 COLUMBUS AV",20100,NA,NA,NA
19544,"53 THORN ST",77400,3,2,0
19545,"55 THORN ST",70800,3,1,0
19546,"57 THORN ST",62700,2,1,0
19547,"59 THORN ST",77000,3,1,0
19548,"476 COLUMBUS AV",65500,NA,NA,NA
19549,"31 THORN ST",1954300,0,0,NA
19550,"744 CONGRESS AV",369800,0,0,NA
19551,"64 REDFIELD ST",16400,NA,NA,NA
19552,"60 REDFIELD ST",49700,2,1,1
19553,"56 REDFIELD ST",96500,4,3,0
19554,"54 REDFIELD ST",1600,NA,NA,NA
19555,"48 REDFIELD ST",104400,6,2,0
19556,"44 REDFIELD ST",106600,6,2,0
19557,"40 REDFIELD ST",105700,6,3,0
19558,"36 REDFIELD ST",16400,NA,NA,NA
19559,"28 REDFIELD ST",15300,NA,NA,NA
19560,"32 REDFIELD ST",76200,4,2,0
19561,"24 REDFIELD ST",98700,4,2,0
19562,"20 REDFIELD ST",129400,5,2,0
19563,"16 REDFIELD ST",16700,NA,NA,NA
19564,"425 COLUMBUS AV",108400,6,3,2
19565,"431 COLUMBUS AV",98300,6,2,2
19566,"437 COLUMBUS AV",157000,0,0,NA
19567,"449 COLUMBUS AV",190000,0,0,NA
19568,"131 WEST ST",87900,4,1,1
19569,NA,NA,NA,NA,NA
19570,"137 WEST ST",148500,6,3,0
19571,"143 WEST ST",16600,NA,NA,NA
19572,"145 WEST ST",150300,6,3,0
19573,"149 WEST ST",75700,4,2,0
19574,"151 WEST ST",70800,4,2,0
19575,"155 WEST ST",75800,4,2,0
19576,"157 WEST ST",75100,3,1,0
19577,"159 WEST ST",44500,3,1,0
19578,"163 WEST ST",75600,4,2,1
19579,"167 WEST ST",95200,6,3,0
19580,"169 WEST ST",17400,NA,NA,NA
19581,"790 CONGRESS AV",267300,0,0,NA
19582,"784 CONGRESS AV",16600,NA,NA,NA
19583,"778 CONGRESS AV",108800,4,2,0
19584,"766 CONGRESS AV",102200,7,3,0
19585,"762 CONGRESS AV",16200,NA,NA,NA
19586,"756 CONGRESS AV",16200,NA,NA,NA
19587,"150 TRUMAN ST",12089200,NA,NA,NA
19588,"729 WASHINGTON AV",16100,NA,NA,NA
19589,"733 WASHINGTON AV",16600,NA,NA,NA
