"pid","location","totval","bedrooms","bathrooms","halfbaths"
4144,"547 QUINNIPIAC AV","134100","3","1","0"
4145,"171 LENOX ST","260000","3","2","1"
4146,"49 OXFORD ST","177100","3","2","0"
4147,"55 OXFORD ST","154000","3","1","0"
4148,"196 LEXINGTON AV","196700","3","1","0"
4149,"188 LEXINGTON AV","144200","4","2","0"
4150,"184 LEXINGTON AV","138600","3","1","1"
4151,"178 LEXINGTON AV","187000","4","2","0"
4152,"180 LEXINGTON AV","175700","4","1","1"
4153,"166 LEXINGTON AV","138300","3","1","1"
4154,"160 LEXINGTON AV","207000","6","3","0"
4155,"156 LEXINGTON AV","148800","4","1","1"
4156,"152 LEXINGTON AV","135300","2","1","0"
4157,"30 REVERE ST","181100","3","1","1"
4158,"1 REVERE ST","104500","3","2","0"
4159,"123 LENOX ST","176600","6","4","0"
4160,"127 LENOX ST","182700","3","2","0"
4161,"135 LENOX ST","132000","3","1","0"
4162,"139 LENOX ST","139100","3","2","0"
4163,"145 LENOX ST","205800","3","2","1"
4164,"151 LENOX ST","170700","3","3","0"
4165,"161 LENOX ST","346100","6","6","0"
4165,"161 LENOX ST","346100","4","2","0"
4166,"167 LENOX ST","150400","4","2","0"
4167,"235 LENOX ST","137000","4","2","0"
4168,"49 ANER ST","24900","","",""
4169,"51 ANER ST","141900","4","2","0"
4170,"57 ANER ST","159300","7","3","0"
4171,"258 LEXINGTON AV","173200","3","1","1"
4172,"248 LEXINGTON AV","167500","6","3","0"
4173,"244 LEXINGTON AV","181800","4","2","0"
4174,"238 LEXINGTON AV","158900","4","2","0"
4175,"232 LEXINGTON AV","187200","3","2","0"
4176,"226 LEXINGTON AV","168400","3","1","1"
4177,"222 LEXINGTON AV","137800","5","3","0"
4178,"195 LENOX ST","623100","5","5","0"
4178,"195 LENOX ST","623100","00","0","0"
4179,"218 LEXINGTON AV","134700","3","1","0"
4180,"214 LEXINGTON AV","111700","2","1","0"
4181,"210 LEXINGTON AV","170000","4","1","1"
4182,"204 LEXINGTON AV","126900","2","1","0"
4183,"62 OXFORD ST","172400","4","2","0"
4184,"44 OXFORD ST","301000","00","0","0"
4185,"179 LENOX ST","127500","3","2","0"
4186,"205 LENOX ST","136900","2","2","0"
4187,"217 LENOX ST","157200","4","2","0"
4188,"223 LENOX ST","235100","5","4","0"
4189,"227 LENOX ST","257200","3","1","1"
4190,"203 LEXINGTON AV","155000","3","2","0"
4191,"15 ROCK HILL RD","137700","6","2","0"
4192,"21 ROCK HILL RD #B","102100","2","1","0"
4193,"21 ROCK HILL RD #C","116500","2","1","1"
4194,"21 ROCK HILL RD #D","122400","2","1","1"
4195,"23 ROCK HILL RD #A","115100","2","1","1"
4196,"23 ROCK HILL RD #B","115100","2","1","1"
4197,"23 ROCK HILL RD #C","115100","2","1","1"
4198,"23 ROCK HILL RD #D","115100","2","1","1"
4199,"23 ROCK HILL RD #E","115100","2","1","1"
4200,"23 ROCK HILL RD #F","115100","2","1","1"
4201,"25 ROCK HILL RD #A","115100","2","1","1"
4202,"25 ROCK HILL RD #B","115100","2","1","1"
4203,"25 ROCK HILL RD #C","115100","2","1","1"
4204,"25 ROCK HILL RD #D","115100","2","1","1"
4205,"25 ROCK HILL RD #E","117500","2","2","0"
4206,"25 ROCK HILL RD #F","115100","2","1","1"
4207,"25 ROCK HILL RD #G","115100","2","1","1"
4208,"25 ROCK HILL RD #H","115100","2","1","1"
4209,"25 ROCK HILL RD #I","115100","2","1","1"
4210,"25 ROCK HILL RD #J","115100","2","1","1"
4211,"21 ROCK HILL RD #A","107600","2","1","0"
4212,"31 ROCK HILL RD","150200","2","1","0"
4213,"39 ROCK HILL RD","156100","2","2","1"
4214,"178 SUMMIT ST","203800","3","2","0"
4215,"170 SUMMIT ST","274800","3","2","1"
4216,"162 SUMMIT ST","167400","3","2","0"
4217,"154 SUMMIT ST","168300","3","1","0"
4218,"58 REVERE ST","133700","3","2","0"
4219,"50 REVERE ST","161400","3","1","0"
4220,"42 REVERE ST","123700","3","1","0"
4221,"REVERE ST","2200","","",""
4222,"151 LEXINGTON AV","109100","2","1","0"
4223,"155 LEXINGTON AV","142400","3","1","0"
4224,"161 LEXINGTON AV","175400","6","2","0"
4225,"LEXINGTON AV","4300","","",""
4226,"LEXINGTON AV","3400","","",""
4227,"167 LEXINGTON AV","169500","3","1","1"
4228,"LEXINGTON AV","4400","","",""
4229,"LEXINGTON AV","3500","","",""
4230,"171 LEXINGTON AV","159600","3","1","0"
4231,"173 LEXINGTON AV","112300","2","2","0"
4232,"177 LEXINGTON AV","148300","3","1","1"
4233,"183 LEXINGTON AV","117700","4","2","0"
4234,"187 LEXINGTON AV","107500","2","1","0"
4235,"193 LEXINGTON AV","127500","4","2","0"
4236,"243 LEXINGTON AV","129500","2","1","0"
4237,"3 ELDRIDGE ST","133300","2","1","1"
4238,"9 ELDRIDGE ST","162800","3","2","0"
4239,"11 ELDRIDGE ST","146400","2","2","0"
4240,"15 ELDRIDGE ST","271600","3","3","0"
4241,"240 SUMMIT ST","170400","3","1","1"
4242,"230 SUMMIT ST","147400","2","1","0"
4243,"222 SUMMIT ST","136700","2","1","0"
4244,"212 SUMMIT ST","190800","4","1","1"
4245,"200 SUMMIT ST","189600","3","2","0"
4246,"34 ROCK HILL RD","129900","5","2","0"
4247,"28 ROCK HILL RD","151400","3","1","0"
4248,"22 ROCK HILL RD","132000","3","1","0"
4249,"16 ROCK HILL RD","109200","4","2","0"
4250,"211 LEXINGTON AV","144900","3","2","0"
4251,"219 LEXINGTON AV","161900","3","1","1"
4252,"227 LEXINGTON AV","125600","4","1","0"
4253,"233 LEXINGTON AV","126800","2","1","1"
4254,"237 LEXINGTON AV","198500","3","1","1"
4255,"169 SUMMIT ST","198000","2","2","0"
4256,"183 SUMMIT ST","171500","2","2","0"
4257,"193 SUMMIT ST","211700","3","1","1"
4258,"201 SUMMIT ST","178400","3","1","0"
4259,"211 SUMMIT ST","208000","3","2","0"
4260,"221 SUMMIT ST","182900","3","1","1"
4261,"229 SUMMIT ST","179400","3","1","0"
4262,"235 SUMMIT ST","181100","3","1","0"
4263,"SUMMIT ST","4700","","",""
4264,"245 SUMMIT ST","253500","3","2","0"
4265,"255 SUMMIT ST","152100","3","2","0"
4266,"265 SUMMIT ST","165100","3","2","0"
4267,"271 SUMMIT ST","134300","3","1","0"
4268,"281 SUMMIT ST","166900","1","1","1"
4269,"293 SUMMIT ST","137000","3","1","0"
4270,"297 SUMMIT ST","130700","2","1","0"
4271,"299 SUMMIT ST","4200","","",""
4272,"303 SUMMIT ST","166100","3","3","0"
4273,"309 SUMMIT ST","143400","4","1","0"
4274,"315 SUMMIT ST","110200","2","1","0"
4275,"319 SUMMIT ST","130100","2","1","2"
4276,"183 EAST GRAND AV","128800","3","1","0"
4277,"189 EAST GRAND AV","150500","4","2","0"
4278,"201 EAST GRAND AV","162800","3","1","1"
4279,"205 EAST GRAND AV","137900","3","1","0"
4280,"209 EAST GRAND AV","163300","4","1","1"
4281,"223 EAST GRAND AV","1875200","2","1","1"
4281,"223 EAST GRAND AV","1875200","","","1"
4281,"223 EAST GRAND AV","1875200","","","1"
4282,"EAST GRAND AV","39400","","",""
4283,"259 EAST GRAND AV","358800","00","0",""
4284,"450 RUSSELL ST","352600","00","0",""
4285,"RUSSELL ST","124700","","",""
4286,"78 MOUNTAIN TOP LA","145000","3","1","0"
4287,"72 MOUNTAIN TOP LA","176800","3","2","0"
4288,"64 MOUNTAIN TOP LA","140400","3","1","0"
4289,"23 SKYVIEW LA","131800","3","1","0"
4290,"15 SKYVIEW LA","137400","2","1","0"
4291,"9 HIGHVIEW LA","155200","4","2","0"
4292,"3 HIGHVIEW LA","141800","3","1","1"
4293,"471 RUSSELL ST","98800","2","1","0"
4294,"473 RUSSELL ST","91700","4","2","0"
4295,"483 RUSSELL ST","159400","4","2","0"
4296,"493 RUSSELL ST","171800","3","1","1"
4297,"507 RUSSELL ST","107200","4","1","0"
4298,"509 RUSSELL ST","126100","3","1","0"
4299,"515 RUSSELL ST","123100","3","1","0"
4300,"519 RUSSELL ST","123600","3","1","1"
4301,"523 RUSSELL ST","133400","3","1","0"
4302,"527 RUSSELL ST","138000","3","1","0"
4303,"1 LEILA ST","108800","2","1","0"
4304,"21 LEILA ST","110200","1","2","0"
4305,"23 LEILA ST","155000","3","1","0"
4306,"19 PEQUOT ST","134200","3","1","0"
4307,"25 PEQUOT ST","161500","3","2",""
4308,"30 PEQUOT ST","134700","3","1","1"
4309,"20 PEQUOT ST","158800","3","1","1"
4310,"18 PEQUOT ST","130100","2","1","1"
4311,"4 PEQUOT ST","105200","2","1","0"
4312,NA,NA,"2","1","0"
4313,"RUSSELL ST","58800","","",""
4314,"82 MOUNTAIN TOP LA","188700","3","1","1"
4315,"86 MOUNTAIN TOP LA","180800","3","1","1"
4316,"90 MOUNTAIN TOP LA","192100","4","2","0"
4317,"539 RUSSELL ST","147900","3","1","0"
4318,"545 RUSSELL ST","116000","2","1","0"
4319,"21 KINGSWOOD DR","177300","3","2","1"
4320,"551 RUSSELL ST","109900","2","1","0"
4321,"29 KINGSWOOD DR","142800","3","1","0"
4322,"41 KINGSWOOD DR","161900","3","1","1"
4323,"30 LEILA ST","129100","3","1","0"
4324,"15 HIGHVIEW LA","158700","3","1","1"
4325,"6 SKYVIEW LA","147800","3","1","1"
4326,"20 SKYVIEW LA","176700","3","1","1"
4327,"40 MOUNTAIN TOP LA","167500","3","2","0"
4328,"38 MOUNTAIN TOP LA","152900","3","1","0"
4329,"32 MOUNTAIN TOP LA","150000","5","2","0"
4330,"22 MOUNTAIN TOP LA","151600","3","1","1"
4331,"14 MOUNTAIN TOP LA","141200","2","1","1"
4332,"41 HIGHVIEW LA","171900","4","1","1"
4333,"33 HIGHVIEW LA","165100","3","1","1"
4334,"23 HIGHVIEW LA","143000","3","1","1"
4335,"73 HIGHVIEW LA","137900","2","1","1"
4336,"67 HIGHVIEW LA","138900","3","1","0"
4337,"59 HIGHVIEW LA","154600","5","2","0"
4338,"7 MOUNTAIN TOP LA","150100","2","2","0"
4339,"15 MOUNTAIN TOP LA","192700","3","1","1"
4340,"50 LEGEND LA","214200","3","3","1"
4341,"20 SLEEPY HOLLOW CIR #4","166700","3","2","0"
4342,"30 SLEEPY HOLLOW CIR #5","172100","3","2","0"
4343,"51 LEGEND LA","184200","3","2","0"
4344,"59 LEGEND LA","172100","3","2","0"
4345,"56 LEGEND LA","220700","3","3","0"
4346,"29 MOUNTAIN TOP LA","151300","2","1","0"
4347,"37 MOUNTAIN TOP LA","134200","3","1","0"
4348,"43 MOUNTAIN TOP LA","181600","3","1","1"
4349,"51 MOUNTAIN TOP LA","135900","3","1","0"
4350,"57 MOUNTAIN TOP LA","157100","3","1","0"
4351,"65 MOUNTAIN TOP LA","159200","3","2","0"
4352,"71 MOUNTAIN TOP LA","139100","3","1","0"
4353,"77 MOUNTAIN TOP LA","168900","3","1","0"
4354,"VENICE PL","27400","","",""
4355,"81 MOUNTAIN TOP LA","198700","3","1","1"
4356,"85 MOUNTAIN TOP LA","183500","2","1","1"
4357,"89 MOUNTAIN TOP LA","197900","3","2","1"
4358,NA,NA,"3","2","1"
4359,"97 MOUNTAIN TOP LA","39400","","",""
4360,"103 MOUNTAIN TOP LA","40400","","",""
4361,"44 VENICE PL","42500","","",""
4362,"50 VENICE PL","152800","3","1","1"
4363,"58 VENICE PL","21000","","",""
4364,"66 VENICE PL","3700","","",""
4365,"VENICE PL","3600","","",""
4366,"10 HIGHVIEW LA","129300","2","1","2"
4367,"20 HIGHVIEW LA","119000","3","1","0"
4368,"26 HIGHVIEW LA","128700","3","1","1"
4369,"32 HIGHVIEW LA","111200","3","1","0"
4370,"38 HIGHVIEW LA","114300","3","2","0"
4371,"44 HIGHVIEW LA","131000","3","1","1"
4372,"50 HIGHVIEW LA","114900","2","1","0"
4373,"56 HIGHVIEW LA","122900","4","1","1"
4374,"64 HIGHVIEW LA","117900","3","1","1"
4375,"70 HIGHVIEW LA","129700","5","2","0"
4376,NA,NA,"5","2","0"
4377,"345 SUMMIT ST","198900","4","2","0"
4378,"337 SUMMIT ST","272400","1","1","0"
4379,"190 EAST GRAND AV","151000","2","2","0"
4380,NA,NA,"2","2","0"
4381,"353 SUMMIT ST","245100","3","1","1"
4382,"357 SUMMIT ST","153700","3","1","0"
4383,"365 SUMMIT ST","133300","2","1","0"
4384,"371 SUMMIT ST","148000","2","2","1"
4385,"381 SUMMIT ST","159100","4","1","1"
4386,"389 SUMMIT ST","125000","4","1","1"
4387,"395 SUMMIT ST","223900","3","2","0"
4388,"19 ROBERTSON ST","159300","2","1","1"
4389,"25 ROBERTSON ST","162100","3","1","0"
4390,"50 CARROLL ST","165700","3","1","1"
4391,"40 CARROLL ST","190700","3","2","0"
4392,"36 CARROLL ST","148000","3","1","1"
4393,"20 CARROLL ST","197700","4","2","0"
4394,NA,NA,"4","2","0"
4395,"SUMMIT ST","2700","","",""
4396,"228 EAST GRAND AV","132200","3","1","1"
4397,"214 EAST GRAND AV","130100","3","1","1"
4398,"212 EAST GRAND AV","123600","1","1","0"
4399,"15 CARROLL ST","39400","","",""
4400,"21 CARROLL ST","147300","3","1","1"
4401,"25 CARROLL ST","38000","","",""
4402,"CARROLL ST","38000","","",""
4403,"39 CARROLL ST","182300","3","3","0"
4404,"55 CARROLL ST","177700","3","1","1"
4405,"67 CARROLL ST","105600","2","2","0"
4406,"231 CLIFTON ST","97700","3","1","1"
4407,"237 CLIFTON ST","176400","3","1","2"
4408,"243 CLIFTON ST","125300","2","1","0"
4409,"261 CLIFTON ST","139500","2","1","0"
4410,"265 CLIFTON ST","132400","2","1","1"
4411,"628 RUSSELL ST","181100","4","2","0"
4412,"618 RUSSELL ST","175400","4","1","0"
4413,"LINCOLN AV","3700","","",""
4414,"LINCOLN AV","3700","","",""
4415,"LINCOLN AV","3700","","",""
4416,"LINCOLN AV","3700","","",""
4417,"LINCOLN AV","3700","","",""
4418,"30 LINCOLN AV","3700","","",""
4419,"LINCOLN AV","3700","","",""
4420,"34 LINCOLN AV","3700","","",""
4421,"LINCOLN AV","3700","","",""
4422,"LINCOLN AV","3700","","",""
4423,"49 LINCOLN AV","3700","","",""
4424,"LINCOLN AV","3700","","",""
4425,"LINCOLN AV","3700","","",""
4426,"55 LINCOLN AV","3600","","",""
4427,"57 LINCOLN AV","3700","","",""
4428,"59 LINCOLN AV","3800","","",""
4429,"608 RUSSELL ST","142300","3","1","1"
4430,"598 RUSSELL ST","125200","3","1","0"
4431,"590 RUSSELL ST","134600","3","1","1"
4432,"40 PARKER AV","3800","","",""
4433,"42 PARKER AV","3700","","",""
4434,"PARKER AV","3700","","",""
4435,"46 PARKER AV","3700","","",""
4436,"PARKER AV","3700","","",""
4437,"50 PARKER AV","3700","","",""
4438,"54 PARKER AV","3800","","",""
4439,"576 RUSSELL ST","155100","3","1","0"
4440,"RUSSELL ST","3800","","",""
4441,"570 RUSSELL ST","123800","2","1","0"
4442,"RUSSELL ST","4300","","",""
4443,"564 RUSSELL ST","118900","3","1","0"
4444,"558 RUSSELL ST","106100","2","1","0"
4445,"552 RUSSELL ST","120500","3","2","0"
4446,"RUSSELL ST","4100","","",""
4447,"548 RUSSELL ST","4100","","",""
4448,"RUSSELL ST","3800","","",""
4449,"514 RUSSELL ST","3700","","",""
4450,"546 RUSSELL ST","118600","3","1","0"
4451,"RUSSELL ST","4200","","",""
4452,"540 RUSSELL ST","131900","3","1","1"
4453,"528 RUSSELL ST","126500","2","1","0"
4454,"RUSSELL ST","4000","","",""
4455,"524 RUSSELL ST","126700","3","1","0"
4456,"520 RUSSELL ST","3700","","",""
4457,"518 RUSSELL ST","151200","3","1","0"
4458,"512 RUSSELL ST","145500","4","2","0"
4459,"508 RUSSELL ST","116700","3","1","1"
4460,"502 RUSSELL ST","188600","4","1","0"
4461,"498 RUSSELL ST","178700","3","2","0"
4462,"492 RUSSELL ST","166000","3","2","0"
4463,"272 EAST GRAND AV","166700","3","1","0"
4464,"266 EAST GRAND AV","147800","3","1","0"
4465,"260 EAST GRAND AV","194200","3","1","0"
4466,"254 EAST GRAND AV","135500","3","1","0"
4467,"252 EAST GRAND AV","3700","","",""
4468,"141 CLIFTON ST","277200","4","2","1"
4469,"151 CLIFTON ST","300300","4","2","0"
4470,"159 CLIFTON ST","145500","4","2","0"
4471,"181 CLIFTON ST","4677500","00","0","0"
4472,"95 CARROLL ST","235600","3","2","1"
4473,"CARROLL ST","3600","","",""
4474,"85 CARROLL ST","38000","","",""
4475,"44 ROBERTSON ST","141300","3","1","0"
4476,"30 ROBERTSON ST","126400","4","2","0"
4477,"24 ROBERTSON ST","123200","3","2","0"
4478,"22 ROBERTSON ST","116600","2","1","0"
4479,"255 LEXINGTON AV","112700","1","1","1"
4480,"257 LEXINGTON AV","175500","6","3","0"
4481,"265 LEXINGTON AV","254800","4","1","1"
4482,"277 LEXINGTON AV","135000","3","2","0"
4483,"283 LEXINGTON AV","176600","6","2","2"
4484,"15 HOWARD ST","208500","4","4","0"
4485,"25 HOWARD ST","202400","2","1","0"
4486,"35 HOWARD ST","148400","3","2","0"
4487,"43 HOWARD ST","158200","5","2","0"
4488,"53 HOWARD ST","185300","3","1","1"
4489,"73 HOWARD ST","41600","","",""
4490,"109 HOWARD ST","160400","3","1","1"
4491,"264 SUMMIT ST","162600","2","2","1"
4492,"256 SUMMIT ST","196700","3","1","1"
4493,"254 SUMMIT ST","228600","3","2","0"
4494,"40 ELDRIDGE ST","23400","","",""
4495,"HOWARD ST","4700","","",""
4496,"14 ELDRIDGE ST","184000","3","1","1"
4497,"10 ELDRIDGE ST","145800","2","1","1"
4498,"6 ELDRIDGE ST","177800","4","2","0"
4499,NA,NA,"4","2","0"
4500,"4 ELDRIDGE ST","202600","4","2","0"
4501,"291 LEXINGTON AV","162100","4","2","0"
4502,"297 LEXINGTON AV","146200","4","2","0"
4503,"303 LEXINGTON AV","179700","5","3","0"
4504,"317 LEXINGTON AV","181900","8","3","0"
4505,"321 LEXINGTON AV","153200","4","3","0"
4506,"323 LEXINGTON AV","291500","3","1","0"
4506,"323 LEXINGTON AV","291500","2","1","0"
4507,"335 LEXINGTON AV #1","41600","1","1","0"
4508,"335 LEXINGTON AV #2","41600","1","1","0"
4509,"335 LEXINGTON AV #3","41600","1","1","0"
4510,"339 LEXINGTON AV","145700","6","3","0"
4511,"105 EAST GRAND AV","176300","3","1","0"
4512,"115 EAST GRAND AV #1","72500","1","1","0"
4513,"115 EAST GRAND AV #2","73500","1","1","0"
4514,"115 EAST GRAND AV #3","72500","1","1","0"
4515,"115 EAST GRAND AV #4","72500","1","1","0"
4516,"115 EAST GRAND AV #5","73500","1","1","0"
4517,"131 EAST GRAND AV","153500","3","1","1"
4518,"133 EAST GRAND AV","229500","4","2","1"
4519,"50 SHERLAND AV","177800","3","1","1"
4520,"44 SHERLAND AV","173700","3","1","0"
4521,"38 SHERLAND AV","152400","2","1","1"
4522,"30 SHERLAND AV","195500","3","2","0"
4523,"24 SHERLAND AV","175500","4","1","1"
4524,"20 HOWARD ST","175200","3","2","0"
4525,"10 HOWARD ST","145800","2","1","0"
4526,"54 HOWARD ST","204900","3","2","0"
4527,"15 SHERLAND AV","210100","3","1","1"
4528,"62 HOWARD ST","205000","3","2","0"
4529,"23 SHERLAND AV","181500","3","2","1"
4530,"35 SHERLAND AV","228400","2","2","1"
4531,"45 SHERLAND AV","227100","4","1","1"
4532,"59 SHERLAND AV","199200","3","2","1"
4533,"171 EAST GRAND AV","157400","3","1","0"
4534,"169 EAST GRAND AV","148500","3","1","0"
4535,"322 SUMMIT ST","116800","2","1","0"
4536,"318 SUMMIT ST","119200","2","1","0"
4537,"312 SUMMIT ST","130800","2","1","0"
4538,"304 SUMMIT ST","137900","3","1","0"
4539,"298 SUMMIT ST","231300","3","2","1"
4540,"294 SUMMIT ST","184900","3","1","1"
4541,"280 SUMMIT ST","152800","3","2","1"
4542,"70 HOWARD ST","152000","3","1","0"
4543,"373 LEXINGTON AV","850000","00","0","0"
4544,"391 LEXINGTON AV","110800","3","3","0"
4545,"401 LEXINGTON AV","203800","6","3","0"
4546,"75 CLIFTON ST","185700","4","1","1"
4547,"112 SHERLAND AV","118300","4","2","0"
4548,"106 SHERLAND AV","171400","3","1","1"
4549,"102 SHERLAND AV","83800","2","1","0"
4550,"98 SHERLAND AV","164900","4","2","1"
4551,"94 SHERLAND AV","154400","2","1","0"
4552,"90 SHERLAND AV","175700","5","1","1"
4553,"86 SHERLAND AV","186100","4","2","0"
4554,"74 SHERLAND AV","130700","3","1","0"
4555,"128 EAST GRAND AV","26800","","",""
4556,"120 EAST GRAND AV","138100","4","2","1"
4557,"71 SHERLAND AV","147500","3","1","0"
4558,"81 SHERLAND AV","146300","3","1","1"
4559,"85 SHERLAND AV","147200","2","2","0"
4560,"89 SHERLAND AV","549700","8","3","2"
4561,"91 SHERLAND AV","175600","2","1","0"
4562,"99 SHERLAND AV","157000","2","1","0"
4563,"99 CLIFTON ST","152200","3","1","0"
4564,"111 CLIFTON ST","173900","3","1","1"
4565,"394 SUMMIT ST","132800","2","1","0"
4566,"386 SUMMIT ST","152200","3","2","0"
4567,"380 SUMMIT ST","126900","2","1","0"
4568,"376 SUMMIT ST","137600","3","1","0"
4569,"368 SUMMIT ST","139100","3","1","0"
4570,"360 SUMMIT ST","153200","4","1","1"
4571,"356 SUMMIT ST","171900","5","2","0"
4572,"350 SUMMIT ST","176000","4","2","0"
4573,"342 SUMMIT ST","176400","2","2","0"
4574,"154 EAST GRAND AV","345000","5","2","0"
4575,"560 QUINNIPIAC AV","196600","00","0","0"
4576,"576 QUINNIPIAC AV","363300","1","1",""
4576,"576 QUINNIPIAC AV","363300","1","1",""
4577,"620 QUINNIPIAC AV","230900","3","3","1"
4578,"624 QUINNIPIAC AV","190200","4","2","0"
4578,"624 QUINNIPIAC AV","190200","1","1",""
4579,NA,NA,"4","2","0"
4579,NA,NA,"1","1",""
4580,"630 QUINNIPIAC AV #630","137200","1","1","0"
4581,"632 QUINNIPIAC AV #632","162100","1","1","0"
4582,"634 QUINNIPIAC AV #634A","155300","1","1","0"
4583,"634 QUINNIPIAC AV #634B","167300","1","2","0"
4584,"636 QUINNIPIAC AV #636","184900","2","2","0"
4585,"638 QUINNIPIAC AV #638","133000","1","1","0"
4586,"636 QUINNIPIAC AV #GAR","11600","","",""
4587,NA,NA,"","",""
4588,"640 QUINNIPIAC AV","199200","4","3","0"
4589,"646 QUINNIPIAC AV","219300","4","2","0"
4590,NA,NA,"4","2","0"
4591,"670 QUINNIPIAC AV","212200","2","2","1"
4592,"672 QUINNIPIAC AV","212200","2","2","1"
4593,"674 QUINNIPIAC AV","212500","2","2","1"
4594,"676 QUINNIPIAC AV","212200","2","2","1"
4595,"650 QUINNIPIAC AV","149800","2","1","1"
4596,"652 QUINNIPIAC AV","149400","2","1","1"
4597,"654 QUINNIPIAC AV","39600","1","1","0"
4598,"656 QUINNIPIAC AV","39600","1","1","0"
4599,"658 QUINNIPIAC AV","156300","2","1","1"
4600,"660 QUINNIPIAC AV","154700","2","2","1"
4601,"662 QUINNIPIAC AV #B-1","190600","2","2","1"
4602,"664 QUINNIPIAC AV #B-2","194700","2","2","1"
4603,"666 QUINNIPIAC AV #B-3","190600","2","2","1"
4604,"668 QUINNIPIAC AV #B-4","194200","2","2","1"
4605,"561 QUINNIPIAC AV","165300","4","2","0"
4606,"565 QUINNIPIAC AV","99500","2","1","0"
4607,"571 QUINNIPIAC AV","173900","5","3","0"
4608,"577 QUINNIPIAC AV","158300","6","2","0"
4609,"583 QUINNIPIAC AV","173900","4","2","0"
4610,"589 QUINNIPIAC AV","202900","7","3","0"
4611,"595 QUINNIPIAC AV","165200","6","3","0"
4612,"603 QUINNIPIAC AV","173200","6","3","0"
4613,"609 QUINNIPIAC AV","92800","5","2","0"
4614,"621 QUINNIPIAC AV","179100","5","4","1"
4615,"9 WELCOME ST","206000","5","2","0"
4616,"15 WELCOME ST","123800","2","1","1"
4617,"296 LENOX ST","224900","8","4","0"
4618,"290 LENOX ST","144500","5","2","1"
4619,"286 LENOX ST","164300","4","2","1"
4620,"280 LENOX ST","203800","6","2","0"
4621,"274 LENOX ST","138600","2","2","0"
4622,"270 LENOX ST","155400","6","3","0"
4623,"264 LENOX ST","263900","3","2","0"
4623,"264 LENOX ST","263900","1","1","0"
4624,"250 LENOX ST","134100","3","3","0"
4625,"238 LENOX ST","165900","6","3","0"
4626,"241 LENOX ST","120100","2","1","0"
4627,"LENOX ST","1100","","",""
4628,"257 LENOX ST","164700","3","1","1"
4629,"259 LENOX ST","167700","3","1","1"
4630,"LENOX ST","900","","",""
4631,"261 LENOX ST","181600","3","1","1"
4632,"265 LENOX ST","127600","2","1","0"
4633,"LENOX ST","3300","","",""
4634,"LENOX ST","2400","","",""
4635,"267 LENOX ST","140200","4","2","0"
4636,"271 LENOX ST","154500","4","2","0"
4637,"279 LENOX ST","173800","4","3","0"
