"pid","location","lat","lon"
20054,"16 VINE ST",NA,NA
20055,"14 VINE ST",NA,NA
20056,"12 VINE ST",NA,NA
20057,"10 VINE ST #.5",NA,NA
20058,"10 VINE ST",NA,NA
20059,"8 VINE ST",NA,NA
20060,"2 VINE ST",NA,NA
20061,"121 SYLVAN AV",NA,NA
20062,"123 SYLVAN AV",NA,NA
20063,"125 SYLVAN AV",NA,NA
20064,"130 ORCHARD ST",NA,NA
20065,"467 LEGION AV",NA,NA
20066,"LEGION AV",NA,NA
20067,"113 AUBURN ST",NA,NA
20068,"121 AUBURN ST",NA,NA
20069,"117 AUBURN ST",NA,NA
20070,"105 GREENWOOD ST",NA,NA
20071,NA,NA,NA
20072,"ORCHARD ST",NA,NA
20073,"192 ORCHARD ST",NA,NA
20074,"283 LEGION AV",NA,NA
20075,"GREENWOOD ST",NA,NA
20076,"59 SHERMAN AV",NA,NA
20077,"67 SHERMAN AV",NA,NA
20078,"71 SHERMAN AV",NA,NA
20079,"73 SHERMAN AV",NA,NA
20080,"75 SHERMAN AV",NA,NA
20081,"81 SHERMAN AV",NA,NA
20082,"85 SHERMAN AV",NA,NA
20083,"89 SHERMAN AV",NA,NA
20084,"106 GILBERT AV",NA,NA
20085,"100 GILBERT AV",NA,NA
20086,"87 SHERMAN AV",NA,NA
20087,"98 GILBERT AV",NA,NA
20088,"92 GILBERT AV",NA,NA
20089,"144 GREENWOOD ST",NA,NA
20090,"142 GREENWOOD ST",NA,NA
20091,"136 GREENWOOD ST",NA,NA
20092,"132 GREENWOOD ST",NA,NA
20093,"128 GREENWOOD ST",NA,NA
20094,"124 GREENWOOD ST",NA,NA
20095,"120 GREENWOOD ST",NA,NA
20096,"116 GREENWOOD ST",NA,NA
20097,"112 GREENWOOD ST",NA,NA
20098,"108 GREENWOOD ST",NA,NA
20099,"121 SCRANTON ST",NA,NA
20100,"123 SCRANTON ST",NA,NA
20101,"127 SCRANTON ST",NA,NA
20102,"133 SCRANTON ST",NA,NA
20103,"137 SCRANTON ST",NA,NA
20104,"141 SCRANTON ST",NA,NA
20105,"41 SHERMAN AV",NA,NA
20106,"49 SHERMAN AV",NA,NA
20107,"51 SHERMAN AV",NA,NA
20108,"55 SHERMAN AV",NA,NA
20109,"136 SCRANTON ST",NA,NA
20110,"108 AUBURN ST",NA,NA
20111,"FAYETTE ST",NA,NA
20112,"109 LEGION AV",NA,NA
20113,"111 GREENWOOD ST",NA,NA
20114,"117 GREENWOOD ST",NA,NA
20115,"121 GREENWOOD ST",NA,NA
20116,"125 GREENWOOD ST",NA,NA
20117,"131 GREENWOOD ST",NA,NA
20118,"133 GREENWOOD ST",NA,NA
20119,"135 GREENWOOD ST",NA,NA
20120,"137 GREENWOOD ST",NA,NA
20121,"72 GILBERT AV",NA,NA
20122,"68 GILBERT AV",NA,NA
20123,"64 GILBERT AV",NA,NA
20124,"56 GILBERT AV",NA,NA
20125,"54 GILBERT AV",NA,NA
20126,"50 GILBERT AV",NA,NA
20127,"44 GILBERT AV",NA,NA
20128,"40 GILBERT AV",NA,NA
20129,"34 GILBERT AV",NA,NA
20130,"232 ORCHARD ST",NA,NA
20131,"220 ORCHARD ST",NA,NA
20132,"200 ORCHARD ST #101",NA,NA
20133,"200 ORCHARD ST #102",NA,NA
20134,"200 ORCHARD ST #103",NA,NA
20135,"200 ORCHARD ST #104",NA,NA
20136,"200 ORCHARD ST #105",NA,NA
20137,"200 ORCHARD ST #106",NA,NA
20138,"200 ORCHARD ST #107",NA,NA
20139,"200 ORCHARD ST #108",NA,NA
20140,"200 ORCHARD ST #109",NA,NA
20141,"200 ORCHARD ST #201",NA,NA
20142,"200 ORCHARD ST #202",NA,NA
20143,"200 ORCHARD ST #203",NA,NA
20144,"200 ORCHARD ST #204",NA,NA
20145,"200 ORCHARD ST #205",NA,NA
20146,"200 ORCHARD ST #206",NA,NA
20147,"200 ORCHARD ST #207",NA,NA
20148,"200 ORCHARD ST #208",NA,NA
20149,"200 ORCHARD ST #209",NA,NA
20150,"200 ORCHARD ST #301",NA,NA
20151,"200 ORCHARD ST #302",NA,NA
20152,"200 ORCHARD ST #303",NA,NA
20153,"200 ORCHARD ST #304",NA,NA
20154,"200 ORCHARD ST #305",NA,NA
20155,"200 ORCHARD ST #306",NA,NA
20156,"200 ORCHARD ST #307",NA,NA
20157,"200 ORCHARD ST #308",NA,NA
20158,"200 ORCHARD ST #309",NA,NA
20159,"200 ORCHARD ST #310",NA,NA
20160,"200 ORCHARD ST #401",NA,NA
20161,"200 ORCHARD ST #402",NA,NA
20162,"200 ORCHARD ST #403",NA,NA
20163,"200 ORCHARD ST #404",NA,NA
20164,"200 ORCHARD ST #405",NA,NA
20165,"200 ORCHARD ST #406",NA,NA
20166,"200 ORCHARD ST #407",NA,NA
20167,"200 ORCHARD ST #408",NA,NA
20168,"97 SCRANTON ST",NA,NA
20169,"65 GILBERT AV",NA,NA
20170,"153 GREENWOOD ST",NA,NA
20171,"157 GREENWOOD ST",NA,NA
20172,"161 GREENWOOD ST",NA,NA
20173,"634 GEORGE ST",NA,NA
20174,"630 GEORGE ST",NA,NA
20175,"628 GEORGE ST",NA,NA
20176,"624 GEORGE ST",NA,NA
20177,"620 GEORGE ST",NA,NA
20178,"608 GEORGE ST",NA,NA
20179,"600 GEORGE ST",NA,NA
20180,"264 ORCHARD ST",NA,NA
20181,"260 ORCHARD ST",NA,NA
20182,"254 ORCHARD ST",NA,NA
20183,"248 ORCHARD ST",NA,NA
20184,"43 GILBERT AV",NA,NA
20185,"47 GILBERT AV",NA,NA
20186,"53 GILBERT AV",NA,NA
20187,"55 GILBERT AV",NA,NA
20188,"59 GILBERT AV",NA,NA
20189,"203 ORCHARD ST",NA,NA
20190,"217 ORCHARD ST",NA,NA
20191,"221 ORCHARD ST",NA,NA
20192,"225 ORCHARD ST",NA,NA
20193,"229 ORCHARD ST",NA,NA
20194,"233 ORCHARD ST",NA,NA
20195,"20 GILBERT AV",NA,NA
20196,"16 GILBERT AV",NA,NA
20197,"14 GILBERT AV",NA,NA
20198,"10 GILBERT AV",NA,NA
20199,"6 GILBERT AV",NA,NA
20200,"2 GILBERT AV",NA,NA
20201,"20 WAVERLY ST",NA,NA
20202,"18 WAVERLY ST",NA,NA
20203,"16 WAVERLY ST",NA,NA
20204,"247 ORCHARD ST",NA,NA
20205,"253 ORCHARD ST",NA,NA
20206,"259 ORCHARD ST",NA,NA
20207,"598 GEORGE ST",NA,NA
20208,"596 GEORGE ST",NA,NA
20209,"594 GEORGE ST",NA,NA
20210,"590 GEORGE ST",NA,NA
20211,"578 GEORGE ST",NA,NA
20212,"574 GEORGE ST",NA,NA
20213,"5 GILBERT AV",NA,NA
20214,"7 GILBERT AV",NA,NA
20215,"7 WAVERLY ST",NA,NA
20216,NA,NA,NA
20217,"2 CONSTANCE B MOTLY ST",NA,NA
20218,"6 CONSTANCE B MOTLY ST",NA,NA
20219,"CONSTANCE B MOTLY ST",NA,NA
20220,"3 WAVERLY ST",NA,NA
20221,"554 GEORGE ST",NA,NA
20222,"550 GEORGE ST",NA,NA
20223,NA,NA,NA
20224,"106 DAY ST",NA,NA
20225,"285 ORCHARD ST",NA,NA
20226,"289 ORCHARD ST",NA,NA
20227,"301 ORCHARD ST",NA,NA
20228,"323 ORCHARD ST",NA,NA
20229,"323 ORCHARD ST",NA,NA
20230,"1380 CHAPEL ST",NA,NA
20231,"1366 CHAPEL ST",NA,NA
20232,"1360 CHAPEL ST",NA,NA
20233,"1354 CHAPEL ST",NA,NA
20234,"1346 CHAPEL ST",NA,NA
20235,"1342 CHAPEL ST",NA,NA
20236,"1334 CHAPEL ST",NA,NA
20237,"1330 CHAPEL ST",NA,NA
20238,NA,NA,NA
20239,"162 DAY ST",NA,NA
20240,"158 DAY ST",NA,NA
20241,"152 DAY ST",NA,NA
20242,"148 DAY ST",NA,NA
20243,"543 GEORGE ST",NA,NA
20244,"555 GEORGE ST",NA,NA
20245,"563 GEORGE ST",NA,NA
20246,"569 GEORGE ST",NA,NA
20247,"573 GEORGE ST",NA,NA
20248,"579 GEORGE ST",NA,NA
20249,"583 GEORGE ST",NA,NA
20250,"1409 CHAPEL ST",NA,NA
20251,"15 BEERS ST",NA,NA
20252,"17 BEERS ST",NA,NA
20253,"21 BEERS ST",NA,NA
20254,"29 BEERS ST",NA,NA
20255,"33 BEERS ST",NA,NA
20256,"37 BEERS ST",NA,NA
20257,"43 BEERS ST",NA,NA
20258,"49 BEERS ST",NA,NA
20259,"51 BEERS ST",NA,NA
20260,"55 BEERS ST",NA,NA
20261,"59 BEERS ST",NA,NA
20262,"230 EDGEWOOD AV",NA,NA
20263,NA,NA,NA
20264,"224 EDGEWOOD AV",NA,NA
20265,"218 EDGEWOOD AV",NA,NA
20266,"390 ORCHARD ST",NA,NA
20267,"384 ORCHARD ST",NA,NA
20268,"378 ORCHARD ST",NA,NA
20269,"374 ORCHARD ST",NA,NA
20270,"370 ORCHARD ST",NA,NA
20271,"366 ORCHARD ST",NA,NA
20272,"358 ORCHARD ST",NA,NA
20273,"1389 CHAPEL ST",NA,NA
20274,"1395 CHAPEL ST",NA,NA
20275,"1401 CHAPEL ST",NA,NA
20276,"1403 CHAPEL ST",NA,NA
20277,"1385 CHAPEL ST",NA,NA
20278,"353 ORCHARD ST",NA,NA
20279,"357 ORCHARD ST",NA,NA
20280,"365 ORCHARD ST",NA,NA
20281,"381 ORCHARD ST",NA,NA
20282,"385 ORCHARD ST",NA,NA
20283,"389 ORCHARD ST",NA,NA
20284,"393 ORCHARD ST",NA,NA
20285,"214 EDGEWOOD AV",NA,NA
20286,"204 EDGEWOOD AV",NA,NA
20287,"202 EDGEWOOD AV",NA,NA
20288,"200 EDGEWOOD AV",NA,NA
20289,"198 EDGEWOOD AV",NA,NA
20290,"58 KENSINGTON ST",NA,NA
20291,"54 KENSINGTON ST",NA,NA
20292,"48 KENSINGTON ST",NA,NA
20293,"44 KENSINGTON ST",NA,NA
20294,"40 KENSINGTON ST",NA,NA
20295,"32 KENSINGTON ST",NA,NA
20296,"28 KENSINGTON ST",NA,NA
20297,"24 KENSINGTON ST",NA,NA
20298,"12 KENSINGTON ST",NA,NA
20299,"10 KENSINGTON ST",NA,NA
20300,"1361 CHAPEL ST",NA,NA
20301,"1363 CHAPEL ST",NA,NA
20302,"1367 CHAPEL ST",NA,NA
20303,"1371 CHAPEL ST",NA,NA
20304,"1375 CHAPEL ST",NA,NA
20305,"1379 CHAPEL ST",NA,NA
20306,"1349 CHAPEL ST",NA,NA
20307,"17 KENSINGTON ST",NA,NA
20308,"21 KENSINGTON ST",NA,NA
20309,"25 KENSINGTON ST",NA,NA
20310,"29 KENSINGTON ST",NA,NA
20311,"33 KENSINGTON ST",NA,NA
20312,"37 KENSINGTON ST",NA,NA
20313,"41 KENSINGTON ST",NA,NA
20314,"45 KENSINGTON ST",NA,NA
20315,"49 KENSINGTON ST",NA,NA
20316,"55 KENSINGTON ST",NA,NA
20317,"59 KENSINGTON ST",NA,NA
20318,"166 EDGEWOOD AV",NA,NA
20319,"164 EDGEWOOD AV",NA,NA
20320,"162 EDGEWOOD AV",NA,NA
20321,"206 DAY ST",NA,NA
20322,"1327 CHAPEL ST",NA,NA
20323,"1331 CHAPEL ST",NA,NA
20324,"1335 CHAPEL ST",NA,NA
20325,"1339 CHAPEL ST",NA,NA
20326,"1343 CHAPEL ST",NA,NA
20327,"235 EDGEWOOD AV",NA,NA
20328,"71 BEERS ST",NA,NA
20329,"77 BEERS ST",NA,NA
20330,"81 BEERS ST",NA,NA
20331,"85 BEERS ST",NA,NA
20332,"89 BEERS ST",NA,NA
20333,"93 BEERS ST",NA,NA
20334,"97 BEERS ST",NA,NA
20335,"101 BEERS ST",NA,NA
20336,"105 BEERS ST",NA,NA
20337,"109 BEERS ST",NA,NA
20338,"590 ELM ST",NA,NA
20339,"584 ELM ST",NA,NA
20340,"580 ELM ST",NA,NA
20341,"572 ELM ST",NA,NA
20342,"570 ELM ST",NA,NA
20343,"456 ORCHARD ST",NA,NA
20344,"450 ORCHARD ST",NA,NA
20345,"448 ORCHARD ST",NA,NA
20346,"444 ORCHARD ST",NA,NA
20347,"440 ORCHARD ST",NA,NA
20348,"436 ORCHARD ST",NA,NA
20349,"432 ORCHARD ST",NA,NA
20350,"428 ORCHARD ST",NA,NA
20351,"ORCHARD ST",NA,NA
20352,"424 ORCHARD ST",NA,NA
20353,"420 ORCHARD ST",NA,NA
20354,"414 ORCHARD ST",NA,NA
20355,"410 ORCHARD ST",NA,NA
20356,"227 EDGEWOOD AV",NA,NA
20357,"229 EDGEWOOD AV",NA,NA
20358,NA,NA,NA
20359,"233 EDGEWOOD AV",NA,NA
20360,"215 EDGEWOOD AV",NA,NA
20361,NA,NA,NA
20362,"ORCHARD ST",NA,NA
20363,"423 ORCHARD ST",NA,NA
20364,"435 ORCHARD ST #A-1",NA,NA
20365,"435 ORCHARD ST #A-2",NA,NA
20366,"435 ORCHARD ST #A-3",NA,NA
20367,"435 ORCHARD ST #A-4",NA,NA
20368,"435 ORCHARD ST #A-5",NA,NA
20369,"435 ORCHARD ST #B-6",NA,NA
20370,"435 ORCHARD ST #B-7",NA,NA
20371,"435 ORCHARD ST #B-8",NA,NA
20372,"435 ORCHARD ST #B-9",NA,NA
20373,"437 ORCHARD ST",NA,NA
20374,"441 ORCHARD ST",NA,NA
20375,"445 ORCHARD ST",NA,NA
20376,"449 ORCHARD ST",NA,NA
20377,"453 ORCHARD ST",NA,NA
20378,"457 ORCHARD ST",NA,NA
20379,"461 ORCHARD ST",NA,NA
20380,"558 ELM ST",NA,NA
20381,"554 ELM ST",NA,NA
20382,"544 ELM ST",NA,NA
20383,"540 ELM ST",NA,NA
20384,"536 ELM ST",NA,NA
20385,"530 ELM ST",NA,NA
20386,"110 KENSINGTON ST",NA,NA
20387,"106 KENSINGTON ST",NA,NA
20388,"100 KENSINGTON ST",NA,NA
20389,"96 KENSINGTON ST",NA,NA
20390,"92 KENSINGTON ST",NA,NA
20391,"88 KENSINGTON ST",NA,NA
20392,"86 KENSINGTON ST",NA,NA
20393,"84 KENSINGTON ST",NA,NA
20394,"76 KENSINGTON ST",NA,NA
20395,"72 KENSINGTON ST",NA,NA
20396,"66 KENSINGTON ST",NA,NA
20397,"191 EDGEWOOD AV",NA,NA
20398,"197 EDGEWOOD AV",NA,NA
20399,"201 EDGEWOOD AV",NA,NA
20400,"EDGEWOOD AV",NA,NA
20401,"203 EDGEWOOD AV",NA,NA
20402,"EDGEWOOD AV",NA,NA
20403,"207 EDGEWOOD AV",NA,NA
20404,"EDGEWOOD AV",NA,NA
20405,"211 EDGEWOOD AV",NA,NA
20406,"65 KENSINGTON ST",NA,NA
20407,"73 KENSINGTON ST",NA,NA
20408,"79 KENSINGTON ST",NA,NA
20409,"83 KENSINGTON ST",NA,NA
20410,"87 KENSINGTON ST",NA,NA
20411,"91 KENSINGTON ST",NA,NA
20412,"95 KENSINGTON ST",NA,NA
20413,"99 KENSINGTON ST",NA,NA
20414,"103 KENSINGTON ST",NA,NA
20415,"107 KENSINGTON ST",NA,NA
20416,"111 KENSINGTON ST",NA,NA
20417,"522 ELM ST",NA,NA
20418,"520 ELM ST",NA,NA
20419,"516 ELM ST",NA,NA
20420,"512 ELM ST",NA,NA
20421,"506 ELM ST",NA,NA
20422,"502 ELM ST",NA,NA
20423,"496 ELM ST",NA,NA
20424,"494 ELM ST",NA,NA
20425,"492 ELM ST",NA,NA
20426,"32 GARDEN ST",NA,NA
20427,"30 GARDEN ST",NA,NA
20428,"28 GARDEN ST",NA,NA
20429,"26 GARDEN ST",NA,NA
20430,"22 GARDEN ST",NA,NA
20431,"18 GARDEN ST",NA,NA
20432,"14 GARDEN ST",NA,NA
20433,"10 GARDEN ST",NA,NA
20434,"8 GARDEN ST",NA,NA
20435,"6 GARDEN ST",NA,NA
20436,"4 GARDEN ST",NA,NA
20437,"2 GARDEN ST",NA,NA
20438,"157 EDGEWOOD AV",NA,NA
20439,"161 EDGEWOOD AV",NA,NA
20440,"167 EDGEWOOD AV",NA,NA
20441,"171 EDGEWOOD AV",NA,NA
20442,"177 EDGEWOOD AV",NA,NA
20443,"730 GEORGE ST",NA,NA
20444,"708 GEORGE ST",NA,NA
20445,"706 GEORGE ST",NA,NA
20446,"114 SHERMAN AV",NA,NA
20447,"110 SHERMAN AV",NA,NA
20448,"106 SHERMAN AV",NA,NA
20449,"104 SHERMAN AV",NA,NA
20450,"98 SHERMAN AV",NA,NA
20451,"96 SHERMAN AV",NA,NA
20452,"145 GILBERT AV",NA,NA
20453,NA,NA,NA
20454,NA,NA,NA
20455,"155 GILBERT AV",NA,NA
20456,"161 GILBERT AV",NA,NA
20457,"165 GILBERT AV",NA,NA
20458,"169 GILBERT AV",NA,NA
20459,"239 WINTHROP AV",NA,NA
20460,"243 WINTHROP AV",NA,NA
20461,"111 SHERMAN AV",NA,NA
20462,"670 GEORGE ST",NA,NA
20463,"666 GEORGE ST",NA,NA
20464,"660 GEORGE ST",NA,NA
20465,"652 GEORGE ST",NA,NA
20466,"648 GEORGE ST",NA,NA
20467,"646 GEORGE ST",NA,NA
20468,"160 GREENWOOD ST",NA,NA
20469,"158 GREENWOOD ST",NA,NA
20470,"152 GREENWOOD ST",NA,NA
20471,"148 GREENWOOD ST",NA,NA
20472,"85 GILBERT AV",NA,NA
20473,"89 GILBERT AV",NA,NA
20474,"95 GILBERT AV",NA,NA
20475,"101 GILBERT AV",NA,NA
20476,"97 SHERMAN AV",NA,NA
20477,"99 SHERMAN AV",NA,NA
20478,"101 SHERMAN AV",NA,NA
20479,"105 SHERMAN AV",NA,NA
20480,"107 SHERMAN AV",NA,NA
20481,"36 DERBY AV",NA,NA
20482,"34 BATTER TER",NA,NA
20483,"28 BATTER TER",NA,NA
20484,"24 BATTER TER",NA,NA
20485,"20 BATTER TER",NA,NA
20486,"14 BATTER TER",NA,NA
20487,"10 BATTER TER",NA,NA
20488,"723 GEORGE ST",NA,NA
20489,"727 GEORGE ST",NA,NA
20490,"731 GEORGE ST",NA,NA
20491,"261 WINTHROP AV",NA,NA
20492,"265 WINTHROP AV",NA,NA
20493,"267 WINTHROP AV",NA,NA
20494,"269 WINTHROP AV",NA,NA
20495,"273 WINTHROP AV",NA,NA
20496,"14 DERBY AV",NA,NA
20497,"6 DERBY AV",NA,NA
20498,"2 DERBY AV",NA,NA
20499,"1492 CHAPEL ST",NA,NA
20500,"1488 CHAPEL ST",NA,NA
20501,"1484 CHAPEL ST",NA,NA
20502,"1476 CHAPEL ST",NA,NA
20503,"1470 CHAPEL ST",NA,NA
20504,"136 SHERMAN AV",NA,NA
20505,"126 SHERMAN AV",NA,NA
20506,"120 SHERMAN AV",NA,NA
20507,"116 SHERMAN AV",NA,NA
20508,"703 GEORGE ST",NA,NA
20509,"705 GEORGE ST",NA,NA
20510,"707 GEORGE ST",NA,NA
20511,"713 GEORGE ST",NA,NA
20512,"7 BATTER TER",NA,NA
20513,"13 BATTER TER",NA,NA
20514,"17 BATTER TER",NA,NA
20515,"21 BATTER TER",NA,NA
20516,"25 BATTER TER",NA,NA
20517,"31 BATTER TER",NA,NA
20518,"1450 CHAPEL ST",NA,NA
20519,"330 ORCHARD ST",NA,NA
20520,"330 ORCHARD ST",NA,NA
20521,"629 GEORGE ST",NA,NA
20522,"629 GEORGE ST",NA,NA
20523,"WINTHROP AV",NA,NA
20524,"1485 CHAPEL ST",NA,NA
20525,"15 HOTCHKISS ST",NA,NA
20526,"17 HOTCHKISS ST",NA,NA
20527,"19 HOTCHKISS ST",NA,NA
20528,"23 HOTCHKISS ST",NA,NA
20529,"37 HOTCHKISS ST",NA,NA
20530,"41 HOTCHKISS ST",NA,NA
20531,"45 HOTCHKISS ST",NA,NA
20532,"51 HOTCHKISS ST",NA,NA
20533,"312 EDGEWOOD AV",NA,NA
20534,"308 EDGEWOOD AV",NA,NA
20535,"208 SHERMAN AV",NA,NA
20536,"202 SHERMAN AV",NA,NA
20537,"198 SHERMAN AV",NA,NA
20538,"192 SHERMAN AV",NA,NA
20539,NA,NA,NA
20540,"186 SHERMAN AV",NA,NA
20541,"178 SHERMAN AV",NA,NA
20542,"174 SHERMAN AV",NA,NA
20543,"170 SHERMAN AV",NA,NA
20544,"1471 CHAPEL ST",NA,NA
20545,"1475 CHAPEL ST",NA,NA
20546,"1481 CHAPEL ST",NA,NA
20547,"175 SHERMAN AV",NA,NA
20548,"SHERMAN AV",NA,NA
20549,"189 SHERMAN AV #27",NA,NA
20550,"189 SHERMAN AV #26",NA,NA
20551,"189 SHERMAN AV #25",NA,NA
20552,"189 SHERMAN AV #24",NA,NA
20553,"189 SHERMAN AV #23",NA,NA
20554,"189 SHERMAN AV #22",NA,NA
20555,"189 SHERMAN AV #21",NA,NA
20556,"189 SHERMAN AV #20",NA,NA
20557,"189 SHERMAN AV #19",NA,NA
20558,"189 SHERMAN AV #18",NA,NA
20559,"189 SHERMAN AV #17",NA,NA
20560,"189 SHERMAN AV #16",NA,NA
20561,"189 SHERMAN AV #15",NA,NA
20562,"189 SHERMAN AV #14",NA,NA
20563,"189 SHERMAN AV #13",NA,NA
20564,"189 SHERMAN AV #12",NA,NA
20565,"189 SHERMAN AV #11",NA,NA
20566,"189 SHERMAN AV #10",NA,NA
20567,"189 SHERMAN AV #9",NA,NA
20568,"189 SHERMAN AV #8",NA,NA
20569,"189 SHERMAN AV #7",NA,NA
20570,"189 SHERMAN AV #6",NA,NA
20571,"189 SHERMAN AV #5",NA,NA
20572,"189 SHERMAN AV #4",NA,NA
20573,"189 SHERMAN AV #3",NA,NA
20574,"189 SHERMAN AV #2",NA,NA
20575,"189 SHERMAN AV #1",NA,NA
20576,"191 SHERMAN AV",NA,NA
20577,"195 SHERMAN AV",NA,NA
20578,"201 SHERMAN AV",NA,NA
20579,"205 SHERMAN AV",NA,NA
20580,"209 SHERMAN AV",NA,NA
20581,"209 SHERMAN AV",NA,NA
20582,"274 EDGEWOOD AV",NA,NA
20583,"270 EDGEWOOD AV",NA,NA
20584,"266 EDGEWOOD AV",NA,NA
20585,"260 EDGEWOOD AV",NA,NA
20586,"256 EDGEWOOD AV",NA,NA
20587,"248 EDGEWOOD AV",NA,NA
20588,"244 EDGEWOOD AV",NA,NA
20589,"52 BEERS ST",NA,NA
20590,"46 BEERS ST",NA,NA
20591,"42 BEERS ST",NA,NA
20592,"34 BEERS ST",NA,NA
20593,"30 BEERS ST",NA,NA
20594,"1423 CHAPEL ST #B-A",NA,NA
20595,"1423 CHAPEL ST #1-A",NA,NA
20596,"1423 CHAPEL ST #1-B",NA,NA
20597,"1423 CHAPEL ST #2-A",NA,NA
20598,"1423 CHAPEL ST #2-B",NA,NA
20599,"1423 CHAPEL ST #2-C",NA,NA
20600,"1423 CHAPEL ST #3-A",NA,NA
20601,"1423 CHAPEL ST #3-B",NA,NA
20602,"1423 CHAPEL ST #3-C",NA,NA
20603,"1427 CHAPEL ST",NA,NA
20604,"1435 CHAPEL ST",NA,NA
20605,"1441 CHAPEL ST",NA,NA
20606,"1447 CHAPEL ST",NA,NA
20607,"1455 CHAPEL ST",NA,NA
20608,"285 EDGEWOOD AV",NA,NA
20609,"221 SHERMAN AV",NA,NA
20610,"225 SHERMAN AV",NA,NA
20611,"227 SHERMAN AV",NA,NA
20612,"231 SHERMAN AV",NA,NA
20613,"235 SHERMAN AV",NA,NA
20614,"239 SHERMAN AV",NA,NA
20615,"241 SHERMAN AV",NA,NA
20616,"243 SHERMAN AV",NA,NA
20617,"251 SHERMAN AV",NA,NA
20618,"255 SHERMAN AV",NA,NA
20619,"648 ELM ST",NA,NA
20620,"642 ELM ST",NA,NA
20621,"638 ELM ST",NA,NA
20622,"632 ELM ST",NA,NA
20623,"50 PLATT ST",NA,NA
20624,"46 PLATT ST",NA,NA
20625,"42 PLATT ST",NA,NA
20626,"32 PLATT ST",NA,NA
20627,"30 PLATT ST",NA,NA
20628,"26 PLATT ST",NA,NA
20629,"20 PLATT ST",NA,NA
20630,"275 EDGEWOOD AV",NA,NA
20631,"259 EDGEWOOD AV",NA,NA
20632,"ELM ST",NA,NA
20633,"393 WINTHROP AV",NA,NA
20634,"694 ELM ST",NA,NA
20635,"688 ELM ST",NA,NA
20636,"684 ELM ST",NA,NA
20637,"676 ELM ST",NA,NA
20638,"674 ELM ST",NA,NA
20639,"672 ELM ST",NA,NA
20640,"262 SHERMAN AV",NA,NA
20641,"258 SHERMAN AV",NA,NA
20642,"256 SHERMAN AV",NA,NA
20643,"250 SHERMAN AV",NA,NA
20644,"248 SHERMAN AV",NA,NA
20645,"244 SHERMAN AV",NA,NA
20646,"15 MAPLE ST",NA,NA
20647,"21 MAPLE ST",NA,NA
20648,"25 MAPLE ST",NA,NA
20649,"29 MAPLE ST",NA,NA
20650,"33 MAPLE ST",NA,NA
20651,"37 MAPLE ST",NA,NA
20652,"41 MAPLE ST",NA,NA
20653,"373 WINTHROP AV",NA,NA
20654,"375 WINTHROP AV",NA,NA
20655,"379 WINTHROP AV",NA,NA
20656,"383 WINTHROP AV",NA,NA
20657,"385 WINTHROP AV",NA,NA
20658,"389 WINTHROP AV",NA,NA
20659,"346 WHALLEY AV",NA,NA
20660,"336 WHALLEY AV",NA,NA
20661,"332 WHALLEY AV",NA,NA
20662,"320 WHALLEY AV",NA,NA
20663,"WHALLEY AV",NA,NA
20664,"312 WHALLEY AV",NA,NA
20665,"292 WHALLEY AV",NA,NA
20666,"290 SHERMAN AV",NA,NA
20667,"286 SHERMAN AV",NA,NA
20668,"282 SHERMAN AV",NA,NA
20669,"278 SHERMAN AV",NA,NA
20670,"274 SHERMAN AV",NA,NA
20671,"268 SHERMAN AV",NA,NA
20672,"669 ELM ST",NA,NA
20673,"673 ELM ST",NA,NA
20674,"677 ELM ST",NA,NA
20675,"683 ELM ST",NA,NA
20676,"687 ELM ST",NA,NA
20677,"691 ELM ST",NA,NA
20678,"693 ELM ST",NA,NA
20679,"697 ELM ST",NA,NA
20680,"701 ELM ST",NA,NA
20681,"705 ELM ST",NA,NA
20682,"407 WINTHROP AV",NA,NA
20683,"711 ELM ST",NA,NA
20684,"409 WINTHROP AV",NA,NA
20685,"413 WINTHROP AV",NA,NA
20686,"417 WINTHROP AV",NA,NA
20687,"421 WINTHROP AV",NA,NA
20688,"425 WINTHROP AV",NA,NA
20689,"280 WHALLEY AV",NA,NA
20690,"277 SHERMAN AV",NA,NA
20691,"250 WHALLEY AV",NA,NA
20692,"242 WHALLEY AV",NA,NA
20693,"613 ELM ST",NA,NA
20694,"238 WHALLEY AV",NA,NA
20695,"226 WHALLEY AV",NA,NA
20696,NA,NA,NA
20697,"220 WHALLEY AV",NA,NA
20698,"ORCHARD ST",NA,NA
20699,"214 WHALLEY AV",NA,NA
20700,"208 WHALLEY AV",NA,NA
20701,"202 WHALLEY AV",NA,NA
20702,"508 ORCHARD ST",NA,NA
20703,"502 ORCHARD ST",NA,NA
20704,"496 ORCHARD ST",NA,NA
20705,"490 ORCHARD ST",NA,NA
20706,"569 ELM ST",NA,NA
20707,"571 ELM ST",NA,NA
20708,"577 ELM ST",NA,NA
20709,"581 ELM ST",NA,NA
20710,"587 ELM ST",NA,NA
20711,"591 ELM ST",NA,NA
20712,"599 ELM ST",NA,NA
20713,"601 ELM ST",NA,NA
20714,"607 ELM ST",NA,NA
20715,"609 ELM ST",NA,NA
20716,"611 ELM ST",NA,NA
20717,"617 ELM ST",NA,NA
20718,"621 ELM ST",NA,NA
20719,"625 ELM ST",NA,NA
20720,"631 ELM ST",NA,NA
20721,"635 ELM ST",NA,NA
20722,"639 ELM ST",NA,NA
20723,"271 SHERMAN AV",NA,NA
20724,"273 SHERMAN AV",NA,NA
