"516","89 CARLISLE ST, New Haven, CT, 06511","Match","Non_Exact","89 CARLISLE ST, NEW HAVEN, CT, 06519","-72.930145,41.296875","3701338","R"
"515","87 CARLISLE ST, New Haven, CT, 06511","Match","Non_Exact","87 CARLISLE ST, NEW HAVEN, CT, 06519","-72.93013,41.296875","3701338","R"
"514","81 CARLISLE ST, New Haven, CT, 06511","Match","Non_Exact","81 CARLISLE ST, NEW HAVEN, CT, 06519","-72.930084,41.29688","3701338","R"
"327","SEA ST, New Haven, CT, 06511","No_Match"
"328","52 HOWARD AV, New Haven, CT, 06511","Match","Non_Exact","52 HOWARD AVE, NEW HAVEN, CT, 06519","-72.93004,41.282917","3701810","L"
"329","48 HOWARD AV, New Haven, CT, 06511","No_Match"
"914","55 HILLHOUSE AV, New Haven, CT, 06511","Match","Exact","55 HILLHOUSE AVE, NEW HAVEN, CT, 06511","-72.92319,41.314484","3701169","R"
"323","123 HARBOUR CLOSE #C123, New Haven, CT, 06511","Match","Non_Exact","123 HARBOR CLOSE, NEW HAVEN, CT, 06519","-72.931725,41.281376","633259787","R"
"915","158 WHITNEY AV, New Haven, CT, 06511","Match","Exact","158 WHITNEY AVE, NEW HAVEN, CT, 06511","-72.9208,41.315586","637984018","L"
"324","125 HARBOUR CLOSE #C125, New Haven, CT, 06511","Match","Non_Exact","125 HARBOR CLOSE, NEW HAVEN, CT, 06519","-72.931725,41.28136","633259787","R"
"916","122 WHITNEY AV, New Haven, CT, 06511","Match","Non_Exact","122 WHITNEY AVE, NEW HAVEN, CT, 06510","-72.92116,41.31483","3701416","L"
"325","110 SEA ST, New Haven, CT, 06511","Match","Non_Exact","110 SEA ST, NEW HAVEN, CT, 06519","-72.93028,41.282726","3701816","L"
"917","114 WHITNEY AV, New Haven, CT, 06511","Match","Non_Exact","114 WHITNEY AVE, NEW HAVEN, CT, 06510","-72.92122,41.31469","3701416","L"
"326","104 SEA ST, New Haven, CT, 06511","Match","Non_Exact","104 SEA ST, NEW HAVEN, CT, 06519","-72.930214,41.282738","3701816","L"
"910","37 HILLHOUSE AV, New Haven, CT, 06511","Match","Exact","37 HILLHOUSE AVE, NEW HAVEN, CT, 06511","-72.923386,41.314007","3701169","R"
"709","216 CROWN ST #-1A, New Haven, CT, 06511","Match","Non_Exact","216 CROWN ST, NEW HAVEN, CT, 06510","-72.92877,41.305637","3701142","L"
"911","43 HILLHOUSE AV, New Haven, CT, 06511","Match","Exact","43 HILLHOUSE AVE, NEW HAVEN, CT, 06511","-72.92332,41.314167","3701169","R"
"320","117 HARBOUR CLOSE #C117, New Haven, CT, 06511","Match","Non_Exact","117 HARBOR CLOSE, NEW HAVEN, CT, 06519","-72.93172,41.281425","633259787","R"
"912","47 HILLHOUSE AV, New Haven, CT, 06511","Match","Exact","47 HILLHOUSE AVE, NEW HAVEN, CT, 06511","-72.92327,41.31427","3701169","R"
"321","119 HARBOUR CLOSE #C119, New Haven, CT, 06511","Match","Non_Exact","119 HARBOR CLOSE, NEW HAVEN, CT, 06519","-72.93172,41.281406","633259787","R"
"913","51 HILLHOUSE AV, New Haven, CT, 06511","Match","Exact","51 HILLHOUSE AVE, NEW HAVEN, CT, 06511","-72.92323,41.314377","3701169","R"
"322","121 HARBOUR CLOSE #C121, New Haven, CT, 06511","Match","Non_Exact","121 HARBOR CLOSE, NEW HAVEN, CT, 06519","-72.931725,41.28139","633259787","R"
"522","57 LIBERTY ST, New Haven, CT, 06511","Tie"
"717","216 CROWN ST #-5B, New Haven, CT, 06511","Match","Non_Exact","216 CROWN ST, NEW HAVEN, CT, 06510","-72.92877,41.305637","3701142","L"
"521","105 CARLISLE ST, New Haven, CT, 06511","Match","Non_Exact","105 CARLISLE ST, NEW HAVEN, CT, 06519","-72.93026,41.29686","3701338","R"
"716","216 CROWN ST #-5A, New Haven, CT, 06511","Match","Non_Exact","216 CROWN ST, NEW HAVEN, CT, 06510","-72.92877,41.305637","3701142","L"
"524","61 LIBERTY ST, New Haven, CT, 06511","Tie"
"719","212 CROWN ST, New Haven, CT, 06511","Match","Non_Exact","212 CROWN ST, NEW HAVEN, CT, 06510","-72.92865,41.30559","3701142","L"
"523","59 LIBERTY ST, New Haven, CT, 06511","Tie"
"718","216 CROWN ST #-6A, New Haven, CT, 06511","Match","Non_Exact","216 CROWN ST, NEW HAVEN, CT, 06510","-72.92877,41.305637","3701142","L"
"908","27 HILLHOUSE AV, New Haven, CT, 06511","Match","Exact","27 HILLHOUSE AVE, NEW HAVEN, CT, 06511","-72.92349,41.31374","3701169","R"
"713","216 CROWN ST #2B, New Haven, CT, 06511","Match","Non_Exact","216 CROWN ST, NEW HAVEN, CT, 06510","-72.92877,41.305637","3701142","L"
"907","89 TRUMBULL ST, New Haven, CT, 06511","Match","Exact","89 TRUMBULL ST, NEW HAVEN, CT, 06511","-72.92389,41.313625","3701167","R"
"712","216 CROWN ST #2-A, New Haven, CT, 06511","Match","Non_Exact","216 CROWN ST, NEW HAVEN, CT, 06510","-72.92877,41.305637","3701142","L"
"520","101 CARLISLE ST, New Haven, CT, 06511","Match","Non_Exact","101 CARLISLE ST, NEW HAVEN, CT, 06519","-72.93023,41.296864","3701338","R"
"715","216 CROWN ST #-4A, New Haven, CT, 06511","Match","Non_Exact","216 CROWN ST, NEW HAVEN, CT, 06510","-72.92877,41.305637","3701142","L"
"909","31 HILLHOUSE AV, New Haven, CT, 06511","Match","Exact","31 HILLHOUSE AVE, NEW HAVEN, CT, 06511","-72.92345,41.313847","3701169","R"
"714","216 CROWN ST #3-A, New Haven, CT, 06511","Match","Non_Exact","216 CROWN ST, NEW HAVEN, CT, 06510","-72.92877,41.305637","3701142","L"
"529","UNION AV, New Haven, CT, 06511","No_Match"
"711","216 CROWN ST #-1C, New Haven, CT, 06511","Match","Non_Exact","216 CROWN ST, NEW HAVEN, CT, 06510","-72.92877,41.305637","3701142","L"
"710","216 CROWN ST #1-B, New Haven, CT, 06511","Match","Non_Exact","216 CROWN ST, NEW HAVEN, CT, 06510","-72.92877,41.305637","3701142","L"
"526","169 UNION AV, New Haven, CT, 06511","Match","Non_Exact","169 UNION AVE, NEW HAVEN, CT, 06519","-72.92784,41.2968","637220663","R"
"525","63 LIBERTY ST, New Haven, CT, 06511","Tie"
"528","UNION AV, New Haven, CT, 06511","No_Match"
"527","UNION AV, New Haven, CT, 06511","No_Match"
"989","153 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","153 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92595,41.319324","3699835","R"
"988","151 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","151 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92595,41.319275","3699835","R"
"987","NA, New Haven, CT, 06511","No_Match"
"571","CROWN ST, New Haven, CT, 06511","No_Match"
"570","44 SOUTH ORANGE ST, New Haven, CT, 06511","Match","Non_Exact","44 S ORANGE ST, NEW HAVEN, CT, 06519","-72.92684,41.299633","3701361","L"
"982","109 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","109 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.925865,41.318287","3699836","R"
"981","107 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","107 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92585,41.31813","637983858","R"
"980","105 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","105 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92585,41.31808","637983858","R"
"986","NA, New Haven, CT, 06511","No_Match"
"985","NA, New Haven, CT, 06511","No_Match"
"984","NA, New Haven, CT, 06511","No_Match"
"983","NA, New Haven, CT, 06511","No_Match"
"700","NA, New Haven, CT, 06511","No_Match"
"574","8 ORANGE ST, New Haven, CT, 06511","Match","Non_Exact","8 ORANGE ST, NEW HAVEN, CT, 06510","-72.9256,41.30338","3701355","L"
"703","NA, New Haven, CT, 06511","No_Match"
"575","75 GEORGE ST, New Haven, CT, 06511","Match","Exact","75 GEORGE ST, NEW HAVEN, CT, 06511","-72.92606,41.30326","3701281","R"
"704","NA, New Haven, CT, 06511","No_Match"
"572","ORANGE ST, New Haven, CT, 06511","No_Match"
"701","2 CHURCH ST, New Haven, CT, 06511","Tie"
"702","NA, New Haven, CT, 06511","No_Match"
"573","10 ORANGE ST, New Haven, CT, 06511","Match","Non_Exact","10 ORANGE ST, NEW HAVEN, CT, 06510","-72.92556,41.303432","3701355","L"
"707","NA, New Haven, CT, 06511","No_Match"
"578","11 ORANGE ST, New Haven, CT, 06511","Match","Non_Exact","11 ORANGE ST, NEW HAVEN, CT, 06510","-72.925545,41.303432","3701355","R"
"708","216 CROWN ST #BSMT, New Haven, CT, 06511","Match","Non_Exact","216 CROWN ST, NEW HAVEN, CT, 06510","-72.92877,41.305637","3701142","L"
"579","15 ORANGE ST #222, New Haven, CT, 06511","Match","Non_Exact","15 ORANGE ST, NEW HAVEN, CT, 06510","-72.92547,41.303524","3701355","R"
"705","177 COLLEGE ST, New Haven, CT, 06511","Match","Non_Exact","177 COLLEGE ST, NEW HAVEN, CT, 06510","-72.93002,41.305443","3701141","R"
"576","53 GEORGE ST, New Haven, CT, 06511","Tie"
"706","NA, New Haven, CT, 06511","No_Match"
"577","7 ORANGE ST, New Haven, CT, 06511","Match","Non_Exact","7 ORANGE ST, NEW HAVEN, CT, 06510","-72.92561,41.303345","3701355","R"
"977","93 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","93 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92583,41.317772","637983858","R"
"976","91 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","91 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92582,41.317722","637983858","R"
"300","75 HARBOUR CLOSE #B-75, New Haven, CT, 06511","Match","Non_Exact","75 HARBOR CLOSE, NEW HAVEN, CT, 06519","-72.93171,41.28176","633259787","R"
"979","NA, New Haven, CT, 06511","No_Match"
"978","97 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","97 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.925835,41.317875","637983858","R"
"580","15 ORANGE ST #217, New Haven, CT, 06511","Match","Non_Exact","15 ORANGE ST, NEW HAVEN, CT, 06510","-72.92547,41.303524","3701355","R"
"302","79 HARBOUR CLOSE #B-79, New Haven, CT, 06511","Match","Non_Exact","79 HARBOR CLOSE, NEW HAVEN, CT, 06519","-72.9317,41.28173","633259787","R"
"301","77 HARBOUR CLOSE #B-77, New Haven, CT, 06511","Match","Non_Exact","77 HARBOR CLOSE, NEW HAVEN, CT, 06519","-72.9317,41.281746","633259787","R"
"582","15 ORANGE ST #312, New Haven, CT, 06511","Match","Non_Exact","15 ORANGE ST, NEW HAVEN, CT, 06510","-72.92547,41.303524","3701355","R"
"304","85 HARBOUR CLOSE #C-85, New Haven, CT, 06511","Match","Non_Exact","85 HARBOR CLOSE, NEW HAVEN, CT, 06519","-72.9317,41.28168","633259787","R"
"581","15 ORANGE ST #311, New Haven, CT, 06511","Match","Non_Exact","15 ORANGE ST, NEW HAVEN, CT, 06510","-72.92547,41.303524","3701355","R"
"303","83 HARBOUR CLOSE #C-83, New Haven, CT, 06511","Match","Non_Exact","83 HARBOR CLOSE, NEW HAVEN, CT, 06519","-72.9317,41.281696","633259787","R"
"306","89 HARBOUR CLOSE #C-89, New Haven, CT, 06511","Match","Non_Exact","89 HARBOR CLOSE, NEW HAVEN, CT, 06519","-72.93171,41.28165","633259787","R"
"305","87 HARBOUR CLOSE #C-87, New Haven, CT, 06511","Match","Non_Exact","87 HARBOR CLOSE, NEW HAVEN, CT, 06519","-72.93171,41.281666","633259787","R"
"308","93 HARBOUR CLOSE #C-93, New Haven, CT, 06511","Match","Non_Exact","93 HARBOR CLOSE, NEW HAVEN, CT, 06519","-72.93171,41.281616","633259787","R"
"971","23 COMPTON ST #23E, New Haven, CT, 06511","Match","Exact","23 COMPTON ST, NEW HAVEN, CT, 06511","-72.926254,41.31818","3701147","R"
"307","91 HARBOUR CLOSE #C-91, New Haven, CT, 06511","Match","Non_Exact","91 HARBOR CLOSE, NEW HAVEN, CT, 06519","-72.93171,41.28163","633259787","R"
"970","23 COMPTON ST #23D, New Haven, CT, 06511","Match","Exact","23 COMPTON ST, NEW HAVEN, CT, 06511","-72.926254,41.31818","3701147","R"
"973","NA, New Haven, CT, 06511","No_Match"
"309","95 HARBOUR CLOSE #C-95, New Haven, CT, 06511","Match","Non_Exact","95 HARBOR CLOSE, NEW HAVEN, CT, 06519","-72.93171,41.2816","633259787","R"
"972","200 PROSPECT ST, New Haven, CT, 06511","Match","Exact","200 PROSPECT ST, NEW HAVEN, CT, 06511","-72.924255,41.31654","618696079","L"
"975","83 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","83 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.925804,41.317516","637983858","R"
"974","79 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","79 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.9258,41.317417","637983858","R"
"583","15 ORANGE ST #405, New Haven, CT, 06511","Match","Non_Exact","15 ORANGE ST, NEW HAVEN, CT, 06510","-72.92547,41.303524","3701355","R"
"584","15 ORANGE ST #406, New Haven, CT, 06511","Match","Non_Exact","15 ORANGE ST, NEW HAVEN, CT, 06510","-72.92547,41.303524","3701355","R"
"585","15 ORANGE ST #407, New Haven, CT, 06511","Match","Non_Exact","15 ORANGE ST, NEW HAVEN, CT, 06510","-72.92547,41.303524","3701355","R"
"586","15 ORANGE ST #408, New Haven, CT, 06511","Match","Non_Exact","15 ORANGE ST, NEW HAVEN, CT, 06510","-72.92547,41.303524","3701355","R"
"587","21 ORANGE ST #220, New Haven, CT, 06511","Match","Non_Exact","21 ORANGE ST, NEW HAVEN, CT, 06510","-72.92537,41.303658","3701355","R"
"588","21 ORANGE ST #213, New Haven, CT, 06511","Match","Non_Exact","21 ORANGE ST, NEW HAVEN, CT, 06510","-72.92537,41.303658","3701355","R"
"589","NA, New Haven, CT, 06511","No_Match"
"969","23 COMPTON ST #23C, New Haven, CT, 06511","Match","Exact","23 COMPTON ST, NEW HAVEN, CT, 06511","-72.926254,41.31818","3701147","R"
"968","23 COMPTON ST #23B, New Haven, CT, 06511","Match","Exact","23 COMPTON ST, NEW HAVEN, CT, 06511","-72.926254,41.31818","3701147","R"
"967","23 COMPTON ST #23A, New Haven, CT, 06511","Match","Exact","23 COMPTON ST, NEW HAVEN, CT, 06511","-72.926254,41.31818","3701147","R"
"966","21 COMPTON ST #21F, New Haven, CT, 06511","Match","Exact","21 COMPTON ST, NEW HAVEN, CT, 06511","-72.92623,41.31818","3701147","R"
"965","21 COMPTON ST #21E, New Haven, CT, 06511","Match","Exact","21 COMPTON ST, NEW HAVEN, CT, 06511","-72.92623,41.31818","3701147","R"
"964","21 COMPTON ST #21D, New Haven, CT, 06511","Match","Exact","21 COMPTON ST, NEW HAVEN, CT, 06511","-72.92623,41.31818","3701147","R"
"963","21 COMPTON ST #21C, New Haven, CT, 06511","Match","Exact","21 COMPTON ST, NEW HAVEN, CT, 06511","-72.92623,41.31818","3701147","R"
"962","21 COMPTON ST #21B, New Haven, CT, 06511","Match","Exact","21 COMPTON ST, NEW HAVEN, CT, 06511","-72.92623,41.31818","3701147","R"
"961","21 COMPTON ST #21A, New Haven, CT, 06511","Match","Exact","21 COMPTON ST, NEW HAVEN, CT, 06511","-72.92623,41.31818","3701147","R"
"960","17 COMPTON ST, New Haven, CT, 06511","Match","Exact","17 COMPTON ST, NEW HAVEN, CT, 06511","-72.926186,41.318188","3701147","R"
"558","CHURCH ST, New Haven, CT, 06511","No_Match"
"559","275 SOUTH ORANGE ST, New Haven, CT, 06511","Match","Non_Exact","275 S ORANGE ST, NEW HAVEN, CT, 06510","-72.926025,41.30283","3756316","R"
"556","NA, New Haven, CT, 06511","No_Match"
"557","SOUTH ORANGE ST, New Haven, CT, 06511","No_Match"
"554","2 CHURCH ST SOUTH, New Haven, CT, 06511","Match","Non_Exact","2 CHURCH ST S, NEW HAVEN, CT, 06519","-72.92843,41.29627","604740963","L"
"555","3 CHURCH ST, New Haven, CT, 06511","Tie"
"552","CHURCH ST SOUTH, New Haven, CT, 06511","No_Match"
"553","TOWER LA, New Haven, CT, 06511","No_Match"
"550","9 TOWER LA, New Haven, CT, 06511","Match","Non_Exact","9 TOWER LN, NEW HAVEN, CT, 06519","-72.92917,41.3011","3701289","R"
"551","CHURCH ST SOUTH, New Haven, CT, 06511","No_Match"
"959","116 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","116 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92589,41.318333","3699836","L"
"958","122 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","122 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.925896,41.318474","3699836","L"
"560","1 CHURCH ST, New Haven, CT, 06511","Tie"
"955","134 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","134 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92593,41.318752","3699836","L"
"954","NA, New Haven, CT, 06511","No_Match"
"957","126 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","126 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.9259,41.318565","3699836","L"
"956","130 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","130 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92591,41.31866","3699836","L"
"951","16 WOODLAND ST, New Haven, CT, 06511","Match","Exact","16 WOODLAND ST, NEW HAVEN, CT, 06511","-72.92637,41.319237","3699800","R"
"950","22 WOODLAND ST, New Haven, CT, 06511","Match","Exact","22 WOODLAND ST, NEW HAVEN, CT, 06511","-72.926476,41.319244","3699800","R"
"953","142 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","142 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92594,41.31894","3699836","L"
"952","NA, New Haven, CT, 06511","No_Match"
"569","86 CROWN ST, New Haven, CT, 06511","Match","Non_Exact","86 CROWN ST, NEW HAVEN, CT, 06510","-72.92567,41.304306","3701348","L"
"565","NA, New Haven, CT, 06511","No_Match"
"566","110 CROWN ST, New Haven, CT, 06511","Match","Non_Exact","110 CROWN ST, NEW HAVEN, CT, 06510","-72.926094,41.30449","3701348","L"
"567","100 CROWN ST, New Haven, CT, 06511","Match","Non_Exact","100 CROWN ST, NEW HAVEN, CT, 06510","-72.92592,41.304413","3701348","L"
"568","92 CROWN ST, New Haven, CT, 06511","Match","Non_Exact","92 CROWN ST, NEW HAVEN, CT, 06510","-72.92577,41.30435","3701348","L"
"561","81 GEORGE ST, New Haven, CT, 06511","Match","Exact","81 GEORGE ST, NEW HAVEN, CT, 06511","-72.92612,41.303284","3701281","R"
"562","27 CHURCH ST, New Haven, CT, 06511","Tie"
"563","CROWN ST, New Haven, CT, 06511","No_Match"
"564","35 CHURCH ST, New Haven, CT, 06511","Tie"
"799","230 TEMPLE ST, New Haven, CT, 06511","Match","Exact","230 TEMPLE ST, NEW HAVEN, CT, 06511","-72.92645,41.307365","3701196","L"
"798","CHAPEL ST, New Haven, CT, 06511","No_Match"
"797","46 CHURCH ST, New Haven, CT, 06511","Tie"
"796","NA, New Haven, CT, 06511","No_Match"
"795","CHAPEL ST, New Haven, CT, 06511","No_Match"
"794","NA, New Haven, CT, 06511","No_Match"
"793","900 CHAPEL ST, New Haven, CT, 06511","Match","Non_Exact","900 CHAPEL ST, NEW HAVEN, CT, 06510","-72.92633,41.30628","3701192","L"
"792","155 TEMPLE ST, New Haven, CT, 06511","Match","Non_Exact","155 TEMPLE ST, NEW HAVEN, CT, 06510","-72.92751,41.305874","3701193","R"
"790","124 TEMPLE ST, New Haven, CT, 06511","Match","Non_Exact","124 TEMPLE ST, NEW HAVEN, CT, 06510","-72.92782,41.305447","3701193","L"
"996","179 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","179 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92595,41.319996","3699835","R"
"791","181 CROWN ST, New Haven, CT, 06511","Match","Non_Exact","181 CROWN ST, NEW HAVEN, CT, 06510","-72.927635,41.30519","3701277","R"
"997","181 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","181 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92594,41.320168","3699833","R"
"994","173 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","173 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92595,41.31984","3699835","R"
"995","173 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","173 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92595,41.31984","3699835","R"
"992","163 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","163 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92595,41.319584","3699835","R"
"993","171 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","171 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92595,41.31979","3699835","R"
"990","155 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","155 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92595,41.319378","3699835","R"
"991","159 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","159 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92595,41.31948","3699835","R"
"998","185 MANSFIELD ST, New Haven, CT, 06511","Match","Exact","185 MANSFIELD ST, NEW HAVEN, CT, 06511","-72.92594,41.32027","3699833","R"
"999","MANSFIELD ST, New Haven, CT, 06511","No_Match"
"781","CHAPEL ST, New Haven, CT, 06511","No_Match"
"782","966 CHAPEL ST, New Haven, CT, 06511","Match","Non_Exact","966 CHAPEL ST, NEW HAVEN, CT, 06510","-72.927956,41.306957","3701144","L"
"783","962 CHAPEL ST, New Haven, CT, 06511","Match","Non_Exact","962 CHAPEL ST, NEW HAVEN, CT, 06510","-72.92788,41.306927","3701144","L"
"784","954 CHAPEL ST, New Haven, CT, 06511","Match","Non_Exact","954 CHAPEL ST, NEW HAVEN, CT, 06510","-72.92773,41.30686","3701144","L"
"785","950 CHAPEL ST, New Haven, CT, 06511","Match","Non_Exact","950 CHAPEL ST, NEW HAVEN, CT, 06510","-72.92764,41.306828","3701144","L"
"786","926 CHAPEL ST, New Haven, CT, 06511","Match","Non_Exact","926 CHAPEL ST, NEW HAVEN, CT, 06510","-72.927185,41.306637","3701144","L"
"787","160 TEMPLE ST, New Haven, CT, 06511","Match","Non_Exact","160 TEMPLE ST, NEW HAVEN, CT, 06510","-72.92737,41.306114","3701193","L"
"788","148 TEMPLE ST, New Haven, CT, 06511","Match","Non_Exact","148 TEMPLE ST, NEW HAVEN, CT, 06510","-72.92752,41.305893","3701193","L"
"789","142 TEMPLE ST, New Haven, CT, 06511","Match","Non_Exact","142 TEMPLE ST, NEW HAVEN, CT, 06510","-72.92759,41.30578","3701193","L"
"780","968 CHAPEL ST, New Haven, CT, 06511","Match","Non_Exact","968 CHAPEL ST, NEW HAVEN, CT, 06510","-72.92799,41.306973","3701144","L"
"505","142 PORTSEA ST, New Haven, CT, 06511","Match","Non_Exact","142 PORTSEA ST, NEW HAVEN, CT, 06519","-72.93029,41.2975","3701336","L"
"772","213 CROWN ST, New Haven, CT, 06511","Match","Non_Exact","213 CROWN ST, NEW HAVEN, CT, 06510","-72.9287,41.305622","3701142","R"
"506","140 PORTSEA ST, New Haven, CT, 06511","Match","Non_Exact","140 PORTSEA ST, NEW HAVEN, CT, 06519","-72.93026,41.297504","3701336","L"
"773","NA, New Haven, CT, 06511","No_Match"
"503","LIBERTY ST, New Haven, CT, 06511","No_Match"
"770","NA, New Haven, CT, 06511","No_Match"
"504","146 PORTSEA ST, New Haven, CT, 06511","Match","Non_Exact","146 PORTSEA ST, NEW HAVEN, CT, 06519","-72.93034,41.297493","3701336","L"
"771","20 CHURCH ST, New Haven, CT, 06511","Tie"
"509","132 PORTSEA ST, New Haven, CT, 06511","Match","Non_Exact","132 PORTSEA ST, NEW HAVEN, CT, 06519","-72.93015,41.29752","3701336","L"
"776","239 COLLEGE ST, New Haven, CT, 06511","Match","Non_Exact","239 COLLEGE ST, NEW HAVEN, CT, 06510","-72.92927,41.30651","3701143","R"
"777","NA, New Haven, CT, 06511","No_Match"
"507","136 PORTSEA ST, New Haven, CT, 06511","Match","Non_Exact","136 PORTSEA ST, NEW HAVEN, CT, 06519","-72.93021,41.297512","3701336","L"
"774","239 COLLEGE ST, New Haven, CT, 06511","Match","Non_Exact","239 COLLEGE ST, NEW HAVEN, CT, 06510","-72.92927,41.30651","3701143","R"
"508","134 PORTSEA ST, New Haven, CT, 06511","Match","Non_Exact","134 PORTSEA ST, NEW HAVEN, CT, 06519","-72.930176,41.297516","3701336","L"
"775","265 COLLEGE ST, New Haven, CT, 06511","Match","Non_Exact","265 COLLEGE ST, NEW HAVEN, CT, 06510","-72.92906,41.306805","3701143","R"
"778","986 CHAPEL ST, New Haven, CT, 06511","Match","Non_Exact","986 CHAPEL ST, NEW HAVEN, CT, 06510","-72.92834,41.307117","3701144","L"
"779","976 CHAPEL ST, New Haven, CT, 06511","Match","Non_Exact","976 CHAPEL ST, NEW HAVEN, CT, 06510","-72.92815,41.307037","3701144","L"
"501","45 LIBERTY ST, New Haven, CT, 06511","Tie"
"502","152 PORTSEA ST, New Haven, CT, 06511","Match","Non_Exact","152 PORTSEA ST, NEW HAVEN, CT, 06519","-72.93042,41.29748","3701336","L"
"500","31 LIBERTY ST, New Haven, CT, 06511","Tie"
"763","196 CROWN ST #5G, New Haven, CT, 06511","Match","Non_Exact","196 CROWN ST, NEW HAVEN, CT, 06510","-72.92817,41.3054","3701142","L"
"764","196 CROWN ST #5H, New Haven, CT, 06511","Match","Non_Exact","196 CROWN ST, NEW HAVEN, CT, 06510","-72.92817,41.3054","3701142","L"
"765","196 CROWN ST #5I, New Haven, CT, 06511","Match","Non_Exact","196 CROWN ST, NEW HAVEN, CT, 06510","-72.92817,41.3054","3701142","L"
"766","196 CROWN ST #5J, New Haven, CT, 06511","Match","Non_Exact","196 CROWN ST, NEW HAVEN, CT, 06510","-72.92817,41.3054","3701142","L"
"760","196 CROWN ST #5D, New Haven, CT, 06511","Match","Non_Exact","196 CROWN ST, NEW HAVEN, CT, 06510","-72.92817,41.3054","3701142","L"
"761","196 CROWN ST #5E, New Haven, CT, 06511","Match","Non_Exact","196 CROWN ST, NEW HAVEN, CT, 06510","-72.92817,41.3054","3701142","L"
"762","196 CROWN ST #5F, New Haven, CT, 06511","Match","Non_Exact","196 CROWN ST, NEW HAVEN, CT, 06510","-72.92817,41.3054","3701142","L"
"767","80 TEMPLE ST, New Haven, CT, 06511","Match","Non_Exact","80 TEMPLE ST, NEW HAVEN, CT, 06510","-72.928474,41.304577","3701276","L"
"768","229 GEORGE ST, New Haven, CT, 06511","Match","Exact","229 GEORGE ST, NEW HAVEN, CT, 06511","-72.92934,41.304623","3701265","R"
"769","245 GEORGE ST, New Haven, CT, 06511","Match","Exact","245 GEORGE ST, NEW HAVEN, CT, 06511","-72.92965,41.304752","3701265","R"
"754","196 CROWN ST #4H, New Haven, CT, 06511","Match","Non_Exact","196 CROWN ST, NEW HAVEN, CT, 06510","-72.92817,41.3054","3701142","L"
"755","196 CROWN ST #4I, New Haven, CT, 06511","Match","Non_Exact","196 CROWN ST, NEW HAVEN, CT, 06510","-72.92817,41.3054","3701142","L"
"752","196 CROWN ST #4F, New Haven, CT, 06511","Match","Non_Exact","196 CROWN ST, NEW HAVEN, CT, 06510","-72.92817,41.3054","3701142","L"
"753","196 CROWN ST #4G, New Haven, CT, 06511","Match","Non_Exact","196 CROWN ST, NEW HAVEN, CT, 06510","-72.92817,41.3054","3701142","L"
"750","196 CROWN ST #4D, New Haven, CT, 06511","Match","Non_Exact","196 CROWN ST, NEW HAVEN, CT, 06510","-72.92817,41.3054","3701142","L"
